time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778619048.712,9345.721,0.0,0.0,0.0,0.0
1778619049.214,9346.223,0.0,0.0,0.0,0.0
1778619049.715,9346.724,0.0,0.0,0.0,0.0
1778619050.216,9347.225,0.0,0.0,0.0,0.0
1778619050.718,9347.727,0.0,0.0,0.0,0.0
1778619051.219,9348.228,0.0,0.0,0.0,0.0
1778619051.721,9348.730,0.0,0.0,0.0,0.0
1778619052.222,9349.231,0.0,0.0,0.0,0.0
1778619052.724,9349.733,0.0,0.0,0.0,0.0
1778619053.225,9350.234,0.0,0.0,0.0,0.0
1778619053.727,9350.736,0.0,0.0,0.0,0.0
1778619054.228,9351.237,0.0,0.0,0.0,0.0
1778619054.730,9351.739,0.0,0.0,0.0,0.0
1778619055.231,9352.240,0.0,0.0,0.0,0.0
1778619055.733,9352.742,0.0,0.0,0.0,0.0
1778619056.234,9353.243,0.0,0.0,0.0,0.0
1778619056.736,9353.745,0.0,0.0,0.0,0.0
1778619057.237,9354.246,0.0,0.0,0.0,0.0
