time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1774360498.668,28.318,0.0,0.0,0.0,0.0
1774360499.169,28.820,0.0,0.0,0.0,0.0
1774360499.670,29.321,0.0,0.0,0.0,0.0
1774360500.172,29.822,0.0,0.0,0.0,0.0
1774360500.673,30.324,0.0,0.0,0.0,0.0
1774360501.174,30.825,0.0,0.0,0.0,0.0
1774360501.676,31.326,0.0,0.0,0.0,0.0
1774360502.177,31.828,0.0,0.0,0.0,0.0
1774360502.679,32.329,0.0,0.0,0.0,0.0
1778270194.372,32.828,0.0,0.0,0.0,0.0
1778270194.874,33.330,0.0,0.0,0.0,0.0
1778270195.375,33.832,0.0,0.0,0.0,0.0
1778270195.878,34.334,0.0,0.0,0.0,0.0
1778270196.379,34.835,0.0,0.0,0.0,0.0
1778270196.880,35.336,0.0,0.0,0.0,0.0
1778270197.381,35.837,0.0,0.0,0.0,0.0
1778270197.883,36.339,0.0,0.0,0.0,0.0
1778270198.386,36.842,0.0,0.0,0.0,0.0
1778270198.887,37.343,0.0,0.0,0.0,0.0
1778270199.388,37.844,0.0,0.0,0.0,0.0
1778270199.889,38.345,0.0,0.0,0.0,0.0
1778270200.390,38.846,0.0,0.0,0.0,0.0
1778270200.892,39.348,0.0,0.0,0.0,0.0
1778270201.393,39.849,0.0,0.0,0.0,0.0
1778270201.894,40.350,0.0,0.0,0.0,0.0
1778270202.395,40.851,0.0,0.0,0.0,0.0
1778270202.846,41.302,0.0,0.0,0.0,0.0
1778270203.348,41.804,0.0,0.0,0.0,0.0
1778270203.849,42.305,0.0,0.0,0.0,0.0
1778270204.350,42.806,0.0,0.0,0.0,0.0
1778270204.851,43.307,0.0,0.0,0.0,0.0
1778270205.352,43.808,0.0,0.0,0.0,0.0
1778270205.853,44.310,0.0,0.0,0.0,0.0
1778270206.355,44.811,0.0,0.0,0.0,0.0
1778270206.856,45.312,0.0,0.0,0.0,0.0
1778270207.357,45.813,0.0,0.0,0.0,0.0
1778270207.859,46.315,0.0,0.0,0.0,0.0
1778270208.360,46.816,0.0,0.0,0.0,0.0
1778270208.861,47.318,0.0,0.0,0.0,0.0
1778270209.363,47.819,0.0,0.0,0.0,0.0
1778270209.864,48.320,0.0,0.0,0.0,0.0
1778270210.366,48.822,0.0,0.0,0.0,0.0
1778270210.867,49.323,0.0,0.0,0.0,0.0
1778270211.368,49.824,0.0,0.0,0.0,0.0
1778270211.869,50.326,0.0,0.0,0.0,0.0
1778270212.371,50.827,0.0,0.0,0.0,0.0
1778270212.872,51.329,0.0,0.0,0.0,0.0
1778270213.374,51.830,0.0,0.0,0.0,0.0
1778270213.875,52.331,0.0,0.0,0.0,0.0
1778270214.376,52.833,0.0,0.0,0.0,0.0
1778270214.879,53.335,0.0,0.0,0.0,0.0
1778270215.380,53.837,0.0,0.0,0.0,0.0
1778270215.882,54.338,0.0,0.0,0.0,0.0
1778270216.383,54.839,0.0,0.0,0.0,0.0
1778270216.884,55.340,0.0,0.0,0.0,0.0
