time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1774360498.918,28.569,0.0,0.0,0.0,0.0
1774360499.419,29.070,0.0,0.0,0.0,0.0
1774360499.921,29.571,0.0,0.0,0.0,0.0
1774360500.422,30.073,0.0,0.0,0.0,0.0
1774360500.923,30.574,0.0,0.0,0.0,0.0
1774360501.425,31.076,0.0,0.0,0.0,0.0
1774360501.926,31.577,0.0,0.0,0.0,0.0
1774360502.428,32.079,0.0,0.0,0.0,0.0
1774360502.929,32.580,0.0,0.0,0.0,0.0
1778270194.623,33.080,0.0,0.0,0.0,0.0
1778270195.125,33.581,0.0,0.0,0.0,0.0
1778270195.626,34.082,0.0,0.0,0.0,0.0
1778270196.128,34.584,0.0,0.0,0.0,0.0
1778270196.629,35.086,0.0,0.0,0.0,0.0
1778270197.130,35.587,0.0,0.0,0.0,0.0
1778270197.632,36.088,0.0,0.0,0.0,0.0
1778270198.135,36.591,0.0,0.0,0.0,0.0
1778270198.637,37.093,0.0,0.0,0.0,0.0
1778270199.138,37.594,0.0,0.0,0.0,0.0
1778270199.639,38.095,0.0,0.0,0.0,0.0
1778270200.140,38.596,0.0,0.0,0.0,0.0
1778270200.641,39.097,0.0,0.0,0.0,0.0
1778270201.143,39.599,0.0,0.0,0.0,0.0
1778270201.644,40.100,0.0,0.0,0.0,0.0
1778270202.145,40.601,0.0,0.0,0.0,0.0
1778270202.595,41.052,0.0,0.0,0.0,0.0
1778270203.097,41.553,0.0,0.0,0.0,0.0
1778270203.598,42.054,0.0,0.0,0.0,0.0
1778270204.099,42.555,0.0,0.0,0.0,0.0
1778270204.600,43.056,0.0,0.0,0.0,0.0
1778270205.102,43.558,0.0,0.0,0.0,0.0
1778270205.603,44.059,0.0,0.0,0.0,0.0
1778270206.104,44.560,0.0,0.0,0.0,0.0
1778270206.605,45.061,0.0,0.0,0.0,0.0
1778270207.107,45.563,0.0,0.0,0.0,0.0
1778270207.608,46.064,0.0,0.0,0.0,0.0
1778270208.109,46.565,0.0,0.0,0.0,0.0
1778270208.611,47.067,0.0,0.0,0.0,0.0
1778270209.112,47.568,0.0,0.0,0.0,0.0
1778270209.613,48.069,0.0,0.0,0.0,0.0
1778270210.115,48.572,0.0,0.0,0.0,0.0
1778270210.617,49.073,0.0,0.0,0.0,0.0
1778270211.118,49.574,0.0,0.0,0.0,0.0
1778270211.619,50.075,0.0,0.0,0.0,0.0
1778270212.120,50.576,0.0,0.0,0.0,0.0
1778270212.622,51.078,0.0,0.0,0.0,0.0
1778270213.123,51.579,0.0,0.0,0.0,0.0
1778270213.624,52.080,0.0,0.0,0.0,0.0
1778270214.126,52.582,0.0,0.0,0.0,0.0
1778270214.627,53.083,0.0,0.0,0.0,0.0
1778270215.130,53.586,0.0,0.0,0.0,0.0
1778270215.631,54.087,0.0,0.0,0.0,0.0
1778270216.132,54.588,0.0,0.0,0.0,0.0
1778270216.633,55.089,0.0,0.0,0.0,0.0
1778270217.134,55.590,0.0,0.0,0.0,0.0
1778270217.635,56.092,0.0,0.0,0.0,0.0
1778270218.137,56.593,0.0,0.0,0.0,0.0
1778270218.639,57.095,0.0,0.0,0.0,0.0
1778270219.140,57.596,0.0,0.0,0.0,0.0
1778270219.641,58.097,0.0,0.0,0.0,0.0
1778270220.143,58.599,0.0,0.0,0.0,0.0
1778270220.644,59.101,0.0,0.0,0.0,0.0
1778270221.095,59.551,0.0,0.0,0.0,0.0
1778270221.597,60.053,0.0,0.0,0.0,0.0
1778270222.098,60.554,0.0,0.0,0.0,0.0
1778270222.599,61.055,0.0,0.0,0.0,0.0
1778270223.101,61.557,0.0,0.0,0.0,0.0
1778270223.602,62.058,0.0,0.0,0.0,0.0
1778270224.103,62.560,0.0,0.0,0.0,0.0
1778270224.605,63.061,0.0,0.0,0.0,0.0
1778270225.106,63.562,0.0,0.0,0.0,0.0
1778270225.608,64.064,0.0,0.0,0.0,0.0
1778270226.109,64.565,0.0,0.0,0.0,0.0
1778270226.610,65.066,0.0,0.0,0.0,0.0
1778270227.113,65.569,0.0,0.0,0.0,0.0
1778270227.618,66.074,0.0,0.0,0.0,0.0
1778270228.120,66.576,0.0,0.0,0.0,0.0
1778270228.625,67.081,0.0,0.0,0.0,0.0
1778270229.127,67.583,0.0,0.0,0.0,0.0
1778270229.629,68.085,0.0,0.0,0.0,0.0
1778270230.145,68.601,0.0,0.0,0.0,0.0
1778270230.596,69.052,0.0,0.0,0.0,0.0
1778270231.098,69.554,0.0,0.0,0.0,0.0
1778270231.600,70.056,0.0,0.0,0.0,0.0
1778270232.102,70.558,0.0,0.0,0.0,0.0
1778270232.603,71.059,0.0,0.0,0.0,0.0
1778270233.105,71.561,0.0,0.0,0.0,0.0
1778270233.606,72.062,0.0,0.0,0.0,0.0
1778270234.108,72.564,0.0,0.0,0.0,0.0
1778270234.609,73.065,0.0,0.0,0.0,0.0
1778270235.111,73.567,0.0,0.0,0.0,0.0
1778270235.613,74.069,0.0,0.0,0.0,0.0
1778270236.114,74.570,0.0,0.0,0.0,0.0
1778270236.616,75.072,0.0,0.0,0.0,0.0
1778270237.117,75.573,0.0,0.0,0.0,0.0
1778270237.619,76.075,0.0,0.0,0.0,0.0
1778270238.120,76.576,0.0,0.0,0.0,0.0
1778270238.622,77.078,0.0,0.0,0.0,0.0
1778270239.124,77.580,0.0,0.0,0.0,0.0
1778270239.626,78.082,0.0,0.0,0.0,0.0
1778270240.127,78.583,0.0,0.0,0.0,0.0
1778270240.629,79.085,0.0,0.0,0.0,0.0
1778270241.130,79.586,0.0,0.0,0.0,0.0
1778270241.632,80.088,0.0,0.0,0.0,0.0
1778270242.134,80.590,0.0,0.0,0.0,0.0
1778270242.636,81.092,0.0,0.0,0.0,0.0
1778270243.138,81.594,0.0,0.0,0.0,0.0
1778270243.640,82.096,0.0,0.0,0.0,0.0
1778270244.141,82.598,0.0,0.0,0.0,0.0
1778270244.643,83.099,0.0,0.0,0.0,0.0
1778270245.145,83.601,0.0,0.0,0.0,0.0
1778270245.596,84.052,0.0,0.0,0.0,0.0
1778270246.098,84.554,0.0,0.0,0.0,0.0
1778270246.599,85.055,0.0,0.0,0.0,0.0
1778270247.101,85.557,0.0,0.0,0.0,0.0
1778270247.603,86.059,0.0,0.0,0.0,0.0
1778270248.104,86.560,0.0,0.0,0.0,0.0
1778270248.606,87.062,0.0,0.0,0.0,0.0
1778270249.107,87.563,0.0,0.0,0.0,0.0
1778270249.609,88.065,0.0,0.0,0.0,0.0
1778270250.111,88.567,0.0,0.0,0.0,0.0
1778270250.612,89.068,0.0,0.0,0.0,0.0
1778270251.113,89.570,0.0,0.0,0.0,0.0
1778270251.615,90.071,0.0,0.0,0.0,0.0
1778270252.118,90.574,0.0,0.0,0.0,0.0
1778270252.619,91.075,0.0,0.0,0.0,0.0
1778270253.121,91.577,0.0,0.0,0.0,0.0
1778270253.622,92.078,0.0,0.0,0.0,0.0
1778270254.125,92.581,0.0,0.0,0.0,0.0
1778270254.627,93.083,0.0,0.0,0.0,0.0
1778270255.128,93.584,0.0,0.0,0.0,0.0
1778270255.630,94.086,0.0,0.0,0.0,0.0
1778270256.131,94.587,0.0,0.0,0.0,0.0
1778270256.633,95.089,0.0,0.0,0.0,0.0
1778270257.135,95.592,0.0,0.0,0.0,0.0
1778270257.637,96.093,0.0,0.0,0.0,0.0
1778270258.138,96.595,0.0,0.0,0.0,0.0
1778270258.640,97.096,0.0,0.0,0.0,0.0
1778270259.142,97.598,0.0,0.0,0.0,0.0
1778270259.644,98.100,0.0,0.0,0.0,0.0
1778270260.095,98.551,0.0,0.0,0.0,0.0
1778270260.597,99.053,0.0,0.0,0.0,0.0
1778270261.098,99.555,0.0,0.0,0.0,0.0
1778270261.600,100.056,0.0,0.0,0.0,0.0
1778270262.102,100.558,0.0,0.0,0.0,0.0
1778270262.604,101.060,0.0,0.0,0.0,0.0
1778270263.105,101.561,0.0,0.0,0.0,0.0
1778270263.607,102.063,0.0,0.0,0.0,0.0
1778270264.109,102.565,0.0,0.0,0.0,0.0
1778270264.610,103.066,0.0,0.0,0.0,0.0
1778270265.112,103.568,0.0,0.0,0.0,0.0
1778270265.613,104.069,0.0,0.0,0.0,0.0
1778270266.115,104.571,0.0,0.0,0.0,0.0
1778270266.617,105.073,0.0,0.0,0.0,0.0
1778270267.118,105.574,0.0,0.0,0.0,0.0
1778270267.620,106.076,0.0,0.0,0.0,0.0
1778270268.121,106.577,0.0,0.0,0.0,0.0
1778270268.624,107.080,0.0,0.0,0.0,0.0
1778270269.125,107.581,0.0,0.0,0.0,0.0
1778270269.627,108.083,0.0,0.0,0.0,0.0
1778270270.128,108.585,0.0,0.0,0.0,0.0
1778270270.630,109.087,0.0,0.0,0.0,0.0
