time_unix,monotonic,termination_altitude_m,burst_altitude_m,burst_altitude_uncertainty_m,ascent_detect_window_s,ascent_detect_gain_m,apogee_fraction,landing_fraction,recovery_stationary_s,termination_confirm_drop_m,termination_confirm_window_s,rw_kp,rw_kd,rw_max_rpm,mm_kp,mm_kd,mm_max_current,pointing_activate_altitude_m,pointing_duration_min,gs_use_hardcoded,gs_lat,gs_lon,gs_alt
1778264932.605,82.999,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778264937.620,88.014,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778264942.587,92.981,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778264947.605,97.999,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778264952.622,103.016,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778264957.589,107.984,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778264962.607,113.001,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778264967.625,118.019,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778264972.591,122.985,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778264977.607,128.001,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778264982.625,133.020,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778264987.594,137.988,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778264992.612,143.007,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778264997.581,147.975,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778265002.603,152.998,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778265007.621,158.015,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778265012.586,162.980,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778265017.604,167.998,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778265022.626,173.020,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778265027.594,177.988,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778265032.615,183.009,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
1778265037.582,187.977,25000.0,30000.0,2000.0,30.0,50.0,0.95,0.05,10.0,100.0,30.0,12740.0,1092.0,2150.0,0.005,0.02,4000.0,50.0,120.0,1.0,45.54,-73.58,55.0
