time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1774360490.160,28.816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360490.411,29.067,1774360490.3620155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360490.661,29.317,1774360490.6125214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360490.912,29.568,1774360490.8631217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360491.163,29.818,1774360491.113705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360491.413,30.069,1774360491.36426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360491.664,30.320,1774360491.6148188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360491.915,30.570,1774360491.8653538,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360492.165,30.821,1774360492.1158888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360492.416,31.072,1774360492.366384,8.572914773,201.513671875,5.720285031161209,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360492.666,31.322,1774360492.6169698,8.572914773,201.513671875,5.720285031161209,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360492.917,31.573,1774360492.8675225,8.572914773,201.513671875,5.720285031161209,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360493.168,31.823,1774360493.1180553,8.572914773,201.513671875,5.720285031161209,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360493.418,32.074,1774360493.3685875,8.572914773,201.513671875,5.720285031161209,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360493.669,32.325,1774360493.6190827,8.572914773,201.513671875,5.720285031161209,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360493.920,32.575,1774360493.8697128,8.572914773,201.513671875,5.720285031161209,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360494.170,32.826,1774360494.1203392,8.572914773,201.513671875,5.720285031161209,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360494.421,33.077,1774360494.370914,10.581728586,201.513671875,5.688265803615067,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360494.671,33.327,1774360494.6215942,10.581728586,201.513671875,5.688265803615067,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360494.922,33.578,1774360494.8721952,10.581728586,201.513671875,5.688265803615067,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360495.173,33.829,1774360495.1229079,10.581728586,201.513671875,5.688265803615067,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360495.423,34.079,1774360495.373564,10.581728586,201.513671875,5.688265803615067,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360495.674,34.330,1774360495.624301,10.581728586,201.513671875,5.688265803615067,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360495.925,34.581,1774360495.8749874,10.581728586,201.513671875,5.688265803615067,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1774360496.175,34.831,1774360496.1255288,10.581728586,201.513671875,5.688265803615067,12.0,0.0,1.0,0.0,0.0,0.0,0.0
