time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1774360490.762,29.417,0.0,0.0,0.0,0.0,0.0,0
1774360491.764,30.420,0.0,0.0,0.0,0.0,0.0,0
1774360492.767,31.422,0.0,0.0,0.0,0.0,0.0,0
1774360493.769,32.425,0.0,0.0,0.0,0.0,0.0,0
1774360494.772,33.428,0.0,0.0,0.0,0.0,0.0,0
1774360495.774,34.430,0.0,0.0,0.0,0.0,0.0,0
1774360496.777,35.433,0.0,0.0,0.0,0.0,0.0,0
1778264886.008,36.402,0.0,0.0,0.0,0.0,0.0,0
1778264887.010,37.404,0.0,0.0,0.0,0.0,0.0,0
1778264888.013,38.407,0.0,0.0,0.0,0.0,0.0,0
1778264889.015,39.410,0.0,0.0,0.0,0.0,0.0,0
1778264890.018,40.413,0.0,0.0,0.0,0.0,0.0,0
1778264891.021,41.415,0.0,0.0,0.0,0.0,0.0,0
1778264892.024,42.419,0.0,0.0,0.0,0.0,0.0,0
1778264893.027,43.421,0.0,0.0,0.0,0.0,0.0,0
1778264894.029,44.423,0.0,0.0,0.0,0.0,0.0,0
1778264895.032,45.426,0.0,0.0,0.0,0.0,0.0,0
1778264896.035,46.429,0.0,0.0,0.0,0.0,0.0,0
1778264897.037,47.432,0.0,0.0,0.0,0.0,0.0,0
1778264898.041,48.435,0.0,0.0,0.0,0.0,0.0,0
1778264899.043,49.437,0.0,0.0,0.0,0.0,0.0,0
1778264899.996,50.390,0.0,0.0,0.0,0.0,0.0,0
1778264900.999,51.393,0.0,0.0,0.0,0.0,0.0,0
1778264902.002,52.396,0.0,0.0,0.0,0.0,0.0,0
1778264903.005,53.399,0.0,0.0,0.0,0.0,0.0,0
1778264904.007,54.401,0.0,0.0,0.0,0.0,0.0,0
1778264905.010,55.404,0.0,0.0,0.0,0.0,0.0,0
1778264906.013,56.407,0.0,0.0,0.0,0.0,0.0,0
1778264907.016,57.410,0.0,0.0,0.0,0.0,0.0,0
1778264908.019,58.413,0.0,0.0,0.0,0.0,0.0,0
1778264909.021,59.416,0.0,0.0,0.0,0.0,0.0,0
1778264910.024,60.419,0.0,0.0,0.0,0.0,0.0,0
1778264911.028,61.422,0.0,0.0,0.0,0.0,0.0,0
1778264912.030,62.425,0.0,0.0,0.0,0.0,0.0,0
1778264913.037,63.431,0.0,0.0,0.0,0.0,0.0,0
1778264913.996,64.390,0.0,0.0,0.0,0.0,0.0,0
1778264914.999,65.393,0.0,0.0,0.0,0.0,0.0,0
1778264916.002,66.396,0.0,0.0,0.0,0.0,0.0,0
1778264917.006,67.400,0.0,0.0,0.0,0.0,0.0,0
1778264918.009,68.403,0.0,0.0,0.0,0.0,0.0,0
