time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778260519.129,2468.085,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778260519.630,2468.586,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260520.132,2469.088,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260520.633,2469.589,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260521.084,2470.040,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260521.586,2470.542,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260522.087,2471.043,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260522.589,2471.545,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260523.091,2472.046,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260523.593,2472.549,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260524.094,2473.050,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260524.595,2473.551,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260525.097,2474.053,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260525.600,2474.556,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260526.101,2475.057,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260526.603,2475.559,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260527.104,2476.060,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260527.606,2476.562,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260528.109,2477.065,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260528.612,2477.568,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260529.114,2478.070,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260529.615,2478.571,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260530.117,2479.073,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260530.618,2479.574,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260531.121,2480.077,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260531.623,2480.579,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260532.124,2481.080,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260532.626,2481.582,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260533.127,2482.083,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260533.629,2482.585,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260534.131,2483.087,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260534.633,2483.589,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260535.084,2484.040,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260535.585,2484.541,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260536.087,2485.043,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260536.589,2485.545,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260537.090,2486.046,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260537.591,2486.547,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260538.093,2487.049,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260538.595,2487.551,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778260539.097,2488.052,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
