time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778260519.229,2468.185,1,0.0,0.0,0.0,0.0,0.0,0,0
1778260520.232,2469.188,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260521.235,2470.191,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260522.238,2471.194,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260523.242,2472.198,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260524.244,2473.200,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260525.247,2474.203,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260526.252,2475.208,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260527.255,2476.211,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260528.209,2477.165,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260529.214,2478.170,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260530.217,2479.173,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260531.222,2480.178,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260532.225,2481.181,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260533.228,2482.184,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260534.231,2483.187,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260535.234,2484.190,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260536.238,2485.194,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260537.240,2486.196,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260538.244,2487.200,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260539.247,2488.203,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260540.252,2489.208,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260541.257,2490.213,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260542.209,2491.165,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260543.212,2492.168,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260544.215,2493.171,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260545.219,2494.175,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260546.222,2495.178,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260547.225,2496.181,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260548.228,2497.184,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260549.231,2498.187,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260550.234,2499.190,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260551.237,2500.193,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778260552.242,2501.198,1,0.0,0.0,-17.0,0.0,0.0,0,0
