time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1774360487.197,28.874,1,0.0,0.0,0.0,0.0,0.0,0,0
1774360488.199,29.876,1,0.0,0.0,0.0,0.0,0.0,0,0
1774360489.201,30.878,1,0.0,0.0,0.0,0.0,0.0,0,0
1774360490.204,31.881,1,0.0,0.0,-17.0,0.0,0.0,0,0
1774360491.206,32.884,1,0.0,0.0,-17.0,0.0,0.0,0,0
1774360492.209,33.886,1,0.0,0.0,-17.0,0.0,0.0,0,0
1774360493.211,34.889,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264699.908,35.855,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264700.912,36.859,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264701.914,37.861,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264702.916,38.863,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264703.919,39.866,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264704.921,40.868,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264705.923,41.870,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264706.925,42.872,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264707.928,43.875,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264708.930,44.877,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264709.933,45.881,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264710.938,46.885,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264711.940,47.887,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264712.943,48.891,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264713.946,49.893,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264714.948,50.895,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264715.951,51.898,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264716.953,52.901,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264717.906,53.853,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264718.909,54.856,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264719.911,55.858,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264720.915,56.862,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264721.917,57.864,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264722.920,58.868,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264723.922,59.870,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264724.925,60.872,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264725.927,61.875,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264726.930,62.877,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264727.934,63.881,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264728.936,64.883,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264729.938,65.885,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264730.942,66.889,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264731.946,67.893,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264732.907,68.854,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264733.914,69.861,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264734.924,70.871,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264735.927,71.875,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264736.930,72.878,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264737.934,73.881,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264738.937,74.884,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264739.940,75.887,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264740.943,76.891,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264741.947,77.894,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264742.950,78.898,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264743.954,79.901,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264744.907,80.854,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264745.911,81.858,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264746.914,82.861,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264747.917,83.864,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264748.920,84.867,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264749.923,85.871,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264750.927,86.875,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264751.930,87.877,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264752.933,88.881,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264753.936,89.884,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264754.939,90.887,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264755.943,91.890,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264756.946,92.894,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264757.949,93.897,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264758.953,94.900,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264759.906,95.853,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264760.910,96.857,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264761.914,97.861,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264762.917,98.864,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264763.921,99.868,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264764.925,100.872,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264765.928,101.875,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264766.931,102.878,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264767.934,103.881,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264768.937,104.884,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264769.940,105.887,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264770.943,106.891,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264771.946,107.894,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264772.950,108.897,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264773.953,109.900,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264774.906,110.853,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264775.909,111.857,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264776.913,112.860,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264777.917,113.864,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264778.920,114.867,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264779.924,115.871,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264780.927,116.874,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264781.930,117.877,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264782.933,118.880,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264783.936,119.884,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264784.940,120.887,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264785.943,121.890,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264786.946,122.893,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264787.949,123.896,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264788.953,124.901,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264789.906,125.853,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264790.913,126.860,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264791.918,127.865,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264792.920,128.868,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264793.924,129.871,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264794.927,130.874,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264795.930,131.877,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264796.933,132.880,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264797.936,133.883,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264798.939,134.886,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264799.942,135.889,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264800.946,136.893,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264801.949,137.896,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264802.952,138.900,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264803.905,139.852,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264804.909,140.856,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264805.912,141.859,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264806.915,142.862,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264807.918,143.865,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264808.921,144.869,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264809.926,145.873,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264810.929,146.876,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264811.932,147.879,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264812.934,148.882,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264813.937,149.885,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264814.941,150.888,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264815.944,151.891,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264816.948,152.895,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778264817.951,153.898,1,0.0,0.0,-17.0,0.0,0.0,0,0
