time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778616618.923,6915.932,0.0,0.0,0.0,0.0,0.0,0
1778616619.424,6916.433,0.0,0.0,0.0,0.0,0.0,0
1778616619.875,6916.884,0.0,0.0,0.0,0.0,0.0,0
1778616620.377,6917.386,0.0,0.0,0.0,0.0,0.0,0
1778616620.878,6917.887,0.0,0.0,0.0,0.0,0.0,0
1778616621.380,6918.389,0.0,0.0,0.0,0.0,0.0,0
1778616621.881,6918.890,0.0,0.0,0.0,0.0,0.0,0
1778616622.383,6919.392,0.0,0.0,0.0,0.0,0.0,0
1778616622.884,6919.893,0.0,0.0,0.0,0.0,0.0,0
1778616623.386,6920.395,0.0,0.0,0.0,0.0,0.0,0
1778616623.887,6920.896,0.0,0.0,0.0,0.0,0.0,0
1778616624.389,6921.398,0.0,0.0,0.0,0.0,0.0,0
1778616624.890,6921.899,0.0,0.0,0.0,0.0,0.0,0
1778616625.392,6922.401,0.0,0.0,0.0,0.0,0.0,0
1778616625.893,6922.902,0.0,0.0,0.0,0.0,0.0,0
1778616626.394,6923.404,0.0,0.0,0.0,0.0,0.0,0
1778616626.896,6923.905,0.0,0.0,0.0,0.0,0.0,0
1778616627.398,6924.407,0.0,0.0,0.0,0.0,0.0,0
1778616627.899,6924.908,0.0,0.0,0.0,0.0,0.0,0
1778616628.401,6925.410,0.0,0.0,0.0,0.0,0.0,0
1778616628.903,6925.912,0.0,0.0,0.0,0.0,0.0,0
1778616629.404,6926.413,0.0,0.0,0.0,0.0,0.0,0
1778616629.906,6926.915,0.0,0.0,0.0,0.0,0.0,0
1778616630.408,6927.417,0.0,0.0,0.0,0.0,0.0,0
1778616630.909,6927.918,0.0,0.0,0.0,0.0,0.0,0
1778616631.410,6928.419,0.0,0.0,0.0,0.0,0.0,0
1778616631.912,6928.921,0.0,0.0,0.0,0.0,0.0,0
1778616632.413,6929.422,0.0,0.0,0.0,0.0,0.0,0
1778616632.915,6929.924,0.0,0.0,0.0,0.0,0.0,0
1778616633.416,6930.425,0.0,0.0,0.0,0.0,0.0,0
1778616633.918,6930.927,0.0,0.0,0.0,0.0,0.0,0
