time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778616619.223,6916.232,0.0,0.0,0.0,0.0
1778616619.725,6916.734,0.0,0.0,0.0,0.0
1778616620.226,6917.235,0.0,0.0,0.0,0.0
1778616620.728,6917.737,0.0,0.0,0.0,0.0
1778616621.229,6918.238,0.0,0.0,0.0,0.0
1778616621.731,6918.740,0.0,0.0,0.0,0.0
1778616622.182,6919.191,0.0,0.0,0.0,0.0
1778616622.684,6919.693,0.0,0.0,0.0,0.0
1778616623.185,6920.194,0.0,0.0,0.0,0.0
1778616623.687,6920.696,0.0,0.0,0.0,0.0
1778616624.188,6921.197,0.0,0.0,0.0,0.0
1778616624.690,6921.699,0.0,0.0,0.0,0.0
1778616625.191,6922.200,0.0,0.0,0.0,0.0
1778616625.692,6922.702,0.0,0.0,0.0,0.0
1778616626.194,6923.203,0.0,0.0,0.0,0.0
1778616626.695,6923.704,0.0,0.0,0.0,0.0
1778616627.197,6924.206,0.0,0.0,0.0,0.0
1778616627.699,6924.708,0.0,0.0,0.0,0.0
1778616628.200,6925.209,0.0,0.0,0.0,0.0
1778616628.702,6925.711,0.0,0.0,0.0,0.0
1778616629.204,6926.213,0.0,0.0,0.0,0.0
1778616629.705,6926.714,0.0,0.0,0.0,0.0
1778616630.207,6927.216,0.0,0.0,0.0,0.0
1778616630.708,6927.717,0.0,0.0,0.0,0.0
1778616631.210,6928.219,0.0,0.0,0.0,0.0
1778616631.711,6928.720,0.0,0.0,0.0,0.0
1778616632.213,6929.222,0.0,0.0,0.0,0.0
1778616632.714,6929.723,0.0,0.0,0.0,0.0
1778616633.216,6930.225,0.0,0.0,0.0,0.0
1778616633.717,6930.726,0.0,0.0,0.0,0.0
1778616634.219,6931.228,0.0,0.0,0.0,0.0
1778616634.720,6931.729,0.0,0.0,0.0,0.0
1778616635.222,6932.231,0.0,0.0,0.0,0.0
1778616635.723,6932.732,0.0,0.0,0.0,0.0
1778616636.225,6933.234,0.0,0.0,0.0,0.0
1778616636.726,6933.735,0.0,0.0,0.0,0.0
1778616637.227,6934.237,0.0,0.0,0.0,0.0
1778616637.729,6934.738,0.0,0.0,0.0,0.0
1778616638.230,6935.239,0.0,0.0,0.0,0.0
1778616638.732,6935.741,0.0,0.0,0.0,0.0
1778616639.183,6936.192,0.0,0.0,0.0,0.0
1778616639.685,6936.694,0.0,0.0,0.0,0.0
1778616640.186,6937.195,0.0,0.0,0.0,0.0
1778616640.688,6937.697,0.0,0.0,0.0,0.0
1778616641.189,6938.198,0.0,0.0,0.0,0.0
1778616641.691,6938.700,0.0,0.0,0.0,0.0
1778616642.192,6939.201,0.0,0.0,0.0,0.0
1778616642.694,6939.703,0.0,0.0,0.0,0.0
1778616643.195,6940.204,0.0,0.0,0.0,0.0
1778616643.697,6940.706,0.0,0.0,0.0,0.0
1778616644.198,6941.207,0.0,0.0,0.0,0.0
1778616644.700,6941.709,0.0,0.0,0.0,0.0
1778616645.201,6942.210,0.0,0.0,0.0,0.0
1778616645.703,6942.712,0.0,0.0,0.0,0.0
1778616646.204,6943.213,0.0,0.0,0.0,0.0
1778616646.706,6943.715,0.0,0.0,0.0,0.0
