time_unix,monotonic,voltage_24v,current_24v,voltage_12v,current_12v,voltage_5v,current_5v
1778616618.923,6915.932,0.0,0.0,0.0,0.0,0.0,0.0
1778616619.925,6916.935,0.0,0.0,0.0,0.0,0.0,0.0
1778616620.928,6917.937,0.0,0.0,0.0,0.0,0.0,0.0
1778616621.931,6918.940,0.0,0.0,0.0,0.0,0.0,0.0
1778616622.934,6919.943,0.0,0.0,0.0,0.0,0.0,0.0
1778616623.937,6920.946,0.0,0.0,0.0,0.0,0.0,0.0
1778616624.940,6921.949,0.0,0.0,0.0,0.0,0.0,0.0
1778616625.943,6922.952,0.0,0.0,0.0,0.0,0.0,0.0
1778616626.946,6923.955,0.0,0.0,0.0,0.0,0.0,0.0
1778616627.949,6924.958,0.0,0.0,0.0,0.0,0.0,0.0
1778616628.953,6925.962,0.0,0.0,0.0,0.0,0.0,0.0
1778616629.956,6926.965,0.0,0.0,0.0,0.0,0.0,0.0
1778616630.959,6927.968,0.0,0.0,0.0,0.0,0.0,0.0
1778616631.962,6928.971,0.0,0.0,0.0,0.0,0.0,0.0
1778616632.915,6929.924,0.0,0.0,0.0,0.0,0.0,0.0
1778616633.918,6930.927,0.0,0.0,0.0,0.0,0.0,0.0
1778616634.921,6931.930,0.0,0.0,0.0,0.0,0.0,0.0
1778616635.924,6932.933,0.0,0.0,0.0,0.0,0.0,0.0
1778616636.927,6933.936,0.0,0.0,0.0,0.0,0.0,0.0
1778616637.930,6934.939,0.0,0.0,0.0,0.0,0.0,0.0
1778616638.932,6935.942,0.0,0.0,0.0,0.0,0.0,0.0
1778616639.935,6936.945,0.0,0.0,0.0,0.0,0.0,0.0
1778616640.938,6937.947,0.0,0.0,0.0,0.0,0.0,0.0
1778616641.941,6938.950,0.0,0.0,0.0,0.0,0.0,0.0
1778616642.944,6939.953,0.0,0.0,0.0,0.0,0.0,0.0
1778616643.947,6940.956,0.0,0.0,0.0,0.0,0.0,0.0
1778616644.950,6941.959,0.0,0.0,0.0,0.0,0.0,0.0
1778616645.953,6942.962,0.0,0.0,0.0,0.0,0.0,0.0
1778616646.956,6943.966,0.0,0.0,0.0,0.0,0.0,0.0
1778616647.959,6944.969,0.0,0.0,0.0,0.0,0.0,0.0
1778616648.962,6945.971,0.0,0.0,0.0,0.0,0.0,0.0
1778616649.915,6946.924,0.0,0.0,0.0,0.0,0.0,0.0
1778616650.918,6947.927,0.0,0.0,0.0,0.0,0.0,0.0
1778616651.921,6948.930,0.0,0.0,0.0,0.0,0.0,0.0
1778616652.924,6949.933,0.0,0.0,0.0,0.0,0.0,0.0
1778616653.927,6950.936,0.0,0.0,0.0,0.0,0.0,0.0
1778616654.930,6951.939,0.0,0.0,0.0,0.0,0.0,0.0
1778616655.933,6952.942,0.0,0.0,0.0,0.0,0.0,0.0
1778616656.936,6953.945,0.0,0.0,0.0,0.0,0.0,0.0
1778616657.939,6954.948,0.0,0.0,0.0,0.0,0.0,0.0
1778616658.942,6955.951,0.0,0.0,0.0,0.0,0.0,0.0
1778616659.945,6956.954,0.0,0.0,0.0,0.0,0.0,0.0
1778616660.948,6957.957,0.0,0.0,0.0,0.0,0.0,0.0
1778616661.951,6958.960,0.0,0.0,0.0,0.0,0.0,0.0
1778616662.954,6959.963,0.0,0.0,0.0,0.0,0.0,0.0
1778616663.957,6960.966,0.0,0.0,0.0,0.0,0.0,0.0
1778616664.960,6961.969,0.0,0.0,0.0,0.0,0.0,0.0
1778616665.963,6962.972,0.0,0.0,0.0,0.0,0.0,0.0
1778616666.915,6963.924,0.0,0.0,0.0,0.0,0.0,0.0
1778616667.919,6964.928,0.0,0.0,0.0,0.0,0.0,0.0
1778616668.922,6965.931,0.0,0.0,0.0,0.0,0.0,0.0
1778616669.925,6966.934,0.0,0.0,0.0,0.0,0.0,0.0
1778616670.928,6967.937,0.0,0.0,0.0,0.0,0.0,0.0
1778616671.931,6968.940,0.0,0.0,0.0,0.0,0.0,0.0
1778616672.934,6969.943,0.0,0.0,0.0,0.0,0.0,0.0
1778616673.936,6970.945,0.0,0.0,0.0,0.0,0.0,0.0
1778616674.939,6971.948,0.0,0.0,0.0,0.0,0.0,0.0
1778616675.942,6972.951,0.0,0.0,0.0,0.0,0.0,0.0
1778616676.945,6973.954,0.0,0.0,0.0,0.0,0.0,0.0
1778616677.949,6974.958,0.0,0.0,0.0,0.0,0.0,0.0
1778616678.952,6975.961,0.0,0.0,0.0,0.0,0.0,0.0
1778616679.954,6976.964,0.0,0.0,0.0,0.0,0.0,0.0
1778616680.957,6977.967,0.0,0.0,0.0,0.0,0.0,0.0
1778616681.960,6978.969,0.0,0.0,0.0,0.0,0.0,0.0
1778616682.913,6979.922,0.0,0.0,0.0,0.0,0.0,0.0
1778616683.916,6980.925,0.0,0.0,0.0,0.0,0.0,0.0
1778616684.919,6981.928,0.0,0.0,0.0,0.0,0.0,0.0
1778616685.923,6982.932,0.0,0.0,0.0,0.0,0.0,0.0
1778616686.926,6983.935,0.0,0.0,0.0,0.0,0.0,0.0
1778616687.929,6984.938,0.0,0.0,0.0,0.0,0.0,0.0
1778616688.932,6985.941,0.0,0.0,0.0,0.0,0.0,0.0
1778616689.935,6986.944,0.0,0.0,0.0,0.0,0.0,0.0
1778616690.938,6987.947,0.0,0.0,0.0,0.0,0.0,0.0
1778616691.941,6988.950,0.0,0.0,0.0,0.0,0.0,0.0
1778616692.944,6989.953,0.0,0.0,0.0,0.0,0.0,0.0
1778616693.947,6990.956,0.0,0.0,0.0,0.0,0.0,0.0
1778616694.950,6991.959,0.0,0.0,0.0,0.0,0.0,0.0
1778616695.953,6992.962,0.0,0.0,0.0,0.0,0.0,0.0
1778616696.956,6993.965,0.0,0.0,0.0,0.0,0.0,0.0
1778616697.959,6994.968,0.0,0.0,0.0,0.0,0.0,0.0
1778616698.962,6995.971,0.0,0.0,0.0,0.0,0.0,0.0
1778616699.915,6996.924,0.0,0.0,0.0,0.0,0.0,0.0
1778616700.918,6997.927,0.0,0.0,0.0,0.0,0.0,0.0
1778616701.920,6998.930,0.0,0.0,0.0,0.0,0.0,0.0
1778616702.923,6999.933,0.0,0.0,0.0,0.0,0.0,0.0
1778616703.926,7000.935,0.0,0.0,0.0,0.0,0.0,0.0
1778616704.929,7001.938,0.0,0.0,0.0,0.0,0.0,0.0
1778616705.932,7002.942,0.0,0.0,0.0,0.0,0.0,0.0
1778616706.935,7003.944,0.0,0.0,0.0,0.0,0.0,0.0
1778616707.938,7004.947,0.0,0.0,0.0,0.0,0.0,0.0
1778616708.941,7005.950,0.0,0.0,0.0,0.0,0.0,0.0
1778616709.944,7006.953,0.0,0.0,0.0,0.0,0.0,0.0
1778616710.947,7007.956,0.0,0.0,0.0,0.0,0.0,0.0
1778616711.950,7008.959,0.0,0.0,0.0,0.0,0.0,0.0
1778616712.953,7009.962,0.0,0.0,0.0,0.0,0.0,0.0
1778616713.956,7010.965,0.0,0.0,0.0,0.0,0.0,0.0
1778616714.959,7011.968,0.0,0.0,0.0,0.0,0.0,0.0
