time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778620768.516,11065.525,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620769.018,11066.027,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620769.519,11066.528,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620770.020,11067.030,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620770.522,11067.531,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620771.023,11068.032,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620771.525,11068.534,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620772.026,11069.035,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620772.528,11069.537,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620773.029,11070.038,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620773.531,11070.540,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620774.032,11071.041,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620774.534,11071.543,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620775.035,11072.044,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620775.537,11072.546,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620776.038,11073.047,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620776.539,11073.548,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620777.041,11074.050,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620777.542,11074.551,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620778.044,11075.053,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620778.545,11075.554,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620779.047,11076.056,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620779.548,11076.557,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620780.050,11077.059,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620780.501,11077.510,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620781.002,11078.011,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620781.504,11078.513,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620782.005,11079.014,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620782.507,11079.516,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620783.008,11080.017,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620783.510,11080.519,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620784.011,11081.020,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620784.513,11081.522,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620785.014,11082.023,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620785.516,11082.525,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620786.017,11083.026,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620786.519,11083.528,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620787.020,11084.029,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620787.522,11084.531,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620788.023,11085.032,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620788.524,11085.533,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620789.026,11086.035,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620789.527,11086.536,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620790.029,11087.038,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620790.530,11087.539,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620791.032,11088.041,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620791.533,11088.542,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620792.035,11089.044,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620792.536,11089.545,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620793.038,11090.047,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620793.539,11090.548,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620794.041,11091.050,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620794.542,11091.551,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620795.043,11092.052,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620795.545,11092.554,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620796.046,11093.055,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620796.548,11093.557,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620797.050,11094.059,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620797.501,11094.510,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620798.002,11095.012,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620798.504,11095.513,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620799.006,11096.015,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620799.507,11096.516,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620800.008,11097.018,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620800.510,11097.519,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620801.011,11098.020,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620801.513,11098.522,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620802.014,11099.023,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620802.516,11099.525,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620803.018,11100.027,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620803.519,11100.528,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620804.020,11101.029,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620804.522,11101.531,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620805.023,11102.032,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620805.525,11102.534,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620806.026,11103.035,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620806.528,11103.537,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620807.029,11104.038,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620807.531,11104.540,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620808.032,11105.041,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620808.533,11105.542,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
