time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778255468.575,1361.757,0.0,0.0,0.0,0.0
1778255469.077,1362.258,0.0,0.0,0.0,0.0
1778255469.578,1362.760,0.0,0.0,0.0,0.0
1778255470.080,1363.261,0.0,0.0,0.0,0.0
1778255470.581,1363.763,0.0,0.0,0.0,0.0
1778255471.083,1364.264,0.0,0.0,0.0,0.0
1778255471.584,1364.766,0.0,0.0,0.0,0.0
1778255472.086,1365.267,0.0,0.0,0.0,0.0
1778255472.587,1365.769,0.0,0.0,0.0,0.0
1778255473.089,1366.270,0.0,0.0,0.0,0.0
1778255473.590,1366.772,0.0,0.0,0.0,0.0
1778255474.092,1367.273,0.0,0.0,0.0,0.0
1778255474.593,1367.775,0.0,0.0,0.0,0.0
1778255475.095,1368.276,0.0,0.0,0.0,0.0
1778255475.596,1368.778,0.0,0.0,0.0,0.0
1778255476.098,1369.279,0.0,0.0,0.0,0.0
1778255476.599,1369.781,0.0,0.0,0.0,0.0
1778255477.101,1370.282,0.0,0.0,0.0,0.0
1778255477.602,1370.784,0.0,0.0,0.0,0.0
1778255478.104,1371.285,0.0,0.0,0.0,0.0
1778255478.605,1371.787,0.0,0.0,0.0,0.0
1778255479.107,1372.288,0.0,0.0,0.0,0.0
1778255479.608,1372.790,0.0,0.0,0.0,0.0
1778255480.110,1373.291,0.0,0.0,0.0,0.0
1778255480.611,1373.793,0.0,0.0,0.0,0.0
1778255481.113,1374.294,0.0,0.0,0.0,0.0
1778255481.614,1374.796,0.0,0.0,0.0,0.0
1778255482.115,1375.297,0.0,0.0,0.0,0.0
1778255482.617,1375.798,0.0,0.0,0.0,0.0
1778255483.118,1376.300,0.0,0.0,0.0,0.0
1778255483.570,1376.751,0.0,0.0,0.0,0.0
1778255484.071,1377.253,0.0,0.0,0.0,0.0
1778255484.573,1377.755,0.0,0.0,0.0,0.0
1778255485.075,1378.256,0.0,0.0,0.0,0.0
1778255485.576,1378.758,0.0,0.0,0.0,0.0
1778255486.078,1379.259,0.0,0.0,0.0,0.0
1778255486.580,1379.762,0.0,0.0,0.0,0.0
1778255487.082,1380.264,0.0,0.0,0.0,0.0
1778255487.584,1380.766,0.0,0.0,0.0,0.0
1778255488.086,1381.268,0.0,0.0,0.0,0.0
1778255488.588,1381.770,0.0,0.0,0.0,0.0
1778255489.090,1382.272,0.0,0.0,0.0,0.0
1778255489.592,1382.774,0.0,0.0,0.0,0.0
1778255490.094,1383.276,0.0,0.0,0.0,0.0
1778255490.596,1383.778,0.0,0.0,0.0,0.0
1778255491.098,1384.280,0.0,0.0,0.0,0.0
1778255491.600,1384.782,0.0,0.0,0.0,0.0
1778255492.102,1385.284,0.0,0.0,0.0,0.0
1778255492.604,1385.786,0.0,0.0,0.0,0.0
1778255493.106,1386.288,0.0,0.0,0.0,0.0
1778255493.608,1386.790,0.0,0.0,0.0,0.0
1778255494.110,1387.292,0.0,0.0,0.0,0.0
