time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778255468.726,1361.907,0.0,0.0,0.0,0.0,0.0,0
1778255469.729,1362.910,0.0,0.0,0.0,0.0,0.0,0
1778255470.732,1363.913,0.0,0.0,0.0,0.0,0.0,0
1778255471.735,1364.916,0.0,0.0,0.0,0.0,0.0,0
1778255472.738,1365.919,0.0,0.0,0.0,0.0,0.0,0
1778255473.741,1366.922,0.0,0.0,0.0,0.0,0.0,0
1778255474.744,1367.925,0.0,0.0,0.0,0.0,0.0,0
1778255475.696,1368.878,0.0,0.0,0.0,0.0,0.0,0
1778255476.699,1369.881,0.0,0.0,0.0,0.0,0.0,0
1778255477.702,1370.884,0.0,0.0,0.0,0.0,0.0,0
1778255478.705,1371.887,0.0,0.0,0.0,0.0,0.0,0
1778255479.708,1372.890,0.0,0.0,0.0,0.0,0.0,0
1778255480.711,1373.893,0.0,0.0,0.0,0.0,0.0,0
1778255481.714,1374.896,0.0,0.0,0.0,0.0,0.0,0
1778255482.717,1375.899,0.0,0.0,0.0,0.0,0.0,0
1778255483.720,1376.902,0.0,0.0,0.0,0.0,0.0,0
1778255484.723,1377.905,0.0,0.0,0.0,0.0,0.0,0
1778255485.727,1378.908,0.0,0.0,0.0,0.0,0.0,0
1778255486.730,1379.912,0.0,0.0,0.0,0.0,0.0,0
1778255487.735,1380.917,0.0,0.0,0.0,0.0,0.0,0
1778255488.739,1381.921,0.0,0.0,0.0,0.0,0.0,0
1778255489.743,1382.924,0.0,0.0,0.0,0.0,0.0,0
1778255490.697,1383.878,0.0,0.0,0.0,0.0,0.0,0
1778255491.701,1384.882,0.0,0.0,0.0,0.0,0.0,0
1778255492.705,1385.887,0.0,0.0,0.0,0.0,0.0,0
1778255493.709,1386.890,0.0,0.0,0.0,0.0,0.0,0
1778255494.712,1387.894,0.0,0.0,0.0,0.0,0.0,0
1778255495.717,1388.898,0.0,0.0,0.0,0.0,0.0,0
1778255496.720,1389.902,0.0,0.0,0.0,0.0,0.0,0
1778255497.724,1390.905,0.0,0.0,0.0,0.0,0.0,0
1778255498.728,1391.909,0.0,0.0,0.0,0.0,0.0,0
1778255499.731,1392.913,0.0,0.0,0.0,0.0,0.0,0
1778255500.735,1393.916,0.0,0.0,0.0,0.0,0.0,0
1778255501.739,1394.921,0.0,0.0,0.0,0.0,0.0,0
1778255502.743,1395.924,0.0,0.0,0.0,0.0,0.0,0
1778255503.696,1396.878,0.0,0.0,0.0,0.0,0.0,0
1778255504.700,1397.882,0.0,0.0,0.0,0.0,0.0,0
1778255505.704,1398.886,0.0,0.0,0.0,0.0,0.0,0
1778255506.708,1399.889,0.0,0.0,0.0,0.0,0.0,0
1778255507.711,1400.893,0.0,0.0,0.0,0.0,0.0,0
1778255508.715,1401.897,0.0,0.0,0.0,0.0,0.0,0
1778255509.719,1402.901,0.0,0.0,0.0,0.0,0.0,0
1778255510.723,1403.905,0.0,0.0,0.0,0.0,0.0,0
1778255511.727,1404.908,0.0,0.0,0.0,0.0,0.0,0
1778255512.730,1405.912,0.0,0.0,0.0,0.0,0.0,0
1778255513.734,1406.915,0.0,0.0,0.0,0.0,0.0,0
1778255514.738,1407.919,0.0,0.0,0.0,0.0,0.0,0
1778255515.741,1408.923,0.0,0.0,0.0,0.0,0.0,0
1778255516.695,1409.876,0.0,0.0,0.0,0.0,0.0,0
1778255517.698,1410.880,0.0,0.0,0.0,0.0,0.0,0
1778255518.702,1411.884,0.0,0.0,0.0,0.0,0.0,0
1778255519.706,1412.887,0.0,0.0,0.0,0.0,0.0,0
