time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778211312.433,5675.105,0.0,0.0,0.0,0.0
1778211312.934,5675.606,0.0,0.0,0.0,0.0
1778211313.435,5676.108,0.0,0.0,0.0,0.0
1778211313.937,5676.610,0.0,0.0,0.0,0.0
1778211314.439,5677.111,0.0,0.0,0.0,0.0
1778211314.940,5677.613,0.0,0.0,0.0,0.0
1778211315.442,5678.115,0.0,0.0,0.0,0.0
1778211315.944,5678.616,0.0,0.0,0.0,0.0
1778211316.446,5679.118,0.0,0.0,0.0,0.0
1778211316.947,5679.619,0.0,0.0,0.0,0.0
1778211317.448,5680.121,0.0,0.0,0.0,0.0
1778211317.950,5680.622,0.0,0.0,0.0,0.0
1778211318.452,5681.124,0.0,0.0,0.0,0.0
1778211318.954,5681.626,0.0,0.0,0.0,0.0
1778211319.455,5682.127,0.0,0.0,0.0,0.0
1778211319.956,5682.629,0.0,0.0,0.0,0.0
1778211320.458,5683.130,0.0,0.0,0.0,0.0
1778211320.960,5683.632,0.0,0.0,0.0,0.0
1778211321.461,5684.133,0.0,0.0,0.0,0.0
1778211321.963,5684.635,0.0,0.0,0.0,0.0
1778211322.464,5685.136,0.0,0.0,0.0,0.0
1778211322.965,5685.637,0.0,0.0,0.0,0.0
1778211323.466,5686.139,0.0,0.0,0.0,0.0
1778211323.968,5686.640,0.0,0.0,0.0,0.0
1778211324.469,5687.141,0.0,0.0,0.0,0.0
1778211324.970,5687.643,0.0,0.0,0.0,0.0
1778211325.422,5688.094,0.0,0.0,0.0,0.0
1778211325.923,5688.596,0.0,0.0,0.0,0.0
1778211326.425,5689.097,0.0,0.0,0.0,0.0
1778211326.926,5689.598,0.0,0.0,0.0,0.0
1778211327.427,5690.100,0.0,0.0,0.0,0.0
1778211327.929,5690.601,0.0,0.0,0.0,0.0
1778211328.430,5691.103,0.0,0.0,0.0,0.0
1778211328.932,5691.604,0.0,0.0,0.0,0.0
1778211329.433,5692.106,0.0,0.0,0.0,0.0
1778211329.935,5692.607,0.0,0.0,0.0,0.0
1778211330.436,5693.108,0.0,0.0,0.0,0.0
1778211330.938,5693.610,0.0,0.0,0.0,0.0
1778211331.439,5694.111,0.0,0.0,0.0,0.0
1778211331.941,5694.613,0.0,0.0,0.0,0.0
1778211332.442,5695.114,0.0,0.0,0.0,0.0
1778211332.944,5695.616,0.0,0.0,0.0,0.0
1778211333.445,5696.117,0.0,0.0,0.0,0.0
1778211333.946,5696.619,0.0,0.0,0.0,0.0
1778211334.448,5697.120,0.0,0.0,0.0,0.0
1778211334.949,5697.622,0.0,0.0,0.0,0.0
1778211335.451,5698.123,0.0,0.0,0.0,0.0
1778211335.953,5698.625,0.0,0.0,0.0,0.0
1778211336.455,5699.127,0.0,0.0,0.0,0.0
1778211336.957,5699.629,0.0,0.0,0.0,0.0
1778211337.458,5700.130,0.0,0.0,0.0,0.0
1778211337.960,5700.632,0.0,0.0,0.0,0.0
1778211338.461,5701.133,0.0,0.0,0.0,0.0
