time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778211312.182,5674.854,0.0,0.0,0.0,0.0
1778211312.683,5675.356,0.0,0.0,0.0,0.0
1778211313.185,5675.857,0.0,0.0,0.0,0.0
1778211313.687,5676.359,0.0,0.0,0.0,0.0
1778211314.188,5676.860,0.0,0.0,0.0,0.0
1778211314.689,5677.362,0.0,0.0,0.0,0.0
1778211315.191,5677.864,0.0,0.0,0.0,0.0
1778211315.693,5678.365,0.0,0.0,0.0,0.0
1778211316.195,5678.867,0.0,0.0,0.0,0.0
1778211316.696,5679.369,0.0,0.0,0.0,0.0
1778211317.198,5679.870,0.0,0.0,0.0,0.0
1778211317.699,5680.371,0.0,0.0,0.0,0.0
1778211318.201,5680.873,0.0,0.0,0.0,0.0
1778211318.703,5681.375,0.0,0.0,0.0,0.0
1778211319.204,5681.877,0.0,0.0,0.0,0.0
1778211319.706,5682.378,0.0,0.0,0.0,0.0
1778211320.207,5682.879,0.0,0.0,0.0,0.0
1778211320.709,5683.381,0.0,0.0,0.0,0.0
1778211321.211,5683.883,0.0,0.0,0.0,0.0
1778211321.712,5684.384,0.0,0.0,0.0,0.0
1778211322.213,5684.885,0.0,0.0,0.0,0.0
1778211322.714,5685.387,0.0,0.0,0.0,0.0
1778211323.216,5685.888,0.0,0.0,0.0,0.0
1778211323.717,5686.389,0.0,0.0,0.0,0.0
1778211324.218,5686.891,0.0,0.0,0.0,0.0
1778211324.720,5687.392,0.0,0.0,0.0,0.0
1778211325.171,5687.844,0.0,0.0,0.0,0.0
1778211325.673,5688.345,0.0,0.0,0.0,0.0
1778211326.174,5688.846,0.0,0.0,0.0,0.0
1778211326.675,5689.348,0.0,0.0,0.0,0.0
1778211327.177,5689.849,0.0,0.0,0.0,0.0
1778211327.678,5690.350,0.0,0.0,0.0,0.0
1778211328.180,5690.852,0.0,0.0,0.0,0.0
1778211328.681,5691.353,0.0,0.0,0.0,0.0
1778211329.183,5691.855,0.0,0.0,0.0,0.0
1778211329.684,5692.356,0.0,0.0,0.0,0.0
1778211330.186,5692.858,0.0,0.0,0.0,0.0
1778211330.687,5693.359,0.0,0.0,0.0,0.0
1778211331.189,5693.861,0.0,0.0,0.0,0.0
1778211331.690,5694.362,0.0,0.0,0.0,0.0
1778211332.192,5694.864,0.0,0.0,0.0,0.0
1778211332.693,5695.365,0.0,0.0,0.0,0.0
1778211333.194,5695.866,0.0,0.0,0.0,0.0
1778211333.696,5696.368,0.0,0.0,0.0,0.0
1778211334.197,5696.869,0.0,0.0,0.0,0.0
1778211334.699,5697.371,0.0,0.0,0.0,0.0
1778211335.200,5697.872,0.0,0.0,0.0,0.0
1778211335.701,5698.374,0.0,0.0,0.0,0.0
1778211336.204,5698.876,0.0,0.0,0.0,0.0
1778211336.706,5699.378,0.0,0.0,0.0,0.0
1778211337.208,5699.880,0.0,0.0,0.0,0.0
1778211337.709,5700.381,0.0,0.0,0.0,0.0
1778211338.210,5700.882,0.0,0.0,0.0,0.0
1778211338.711,5701.384,0.0,0.0,0.0,0.0
1778211339.213,5701.885,0.0,0.0,0.0,0.0
1778211339.714,5702.387,0.0,0.0,0.0,0.0
1778211340.217,5702.889,0.0,0.0,0.0,0.0
1778211340.718,5703.390,0.0,0.0,0.0,0.0
1778211341.220,5703.892,0.0,0.0,0.0,0.0
1778211341.671,5704.343,0.0,0.0,0.0,0.0
1778211342.172,5704.845,0.0,0.0,0.0,0.0
1778211342.674,5705.346,0.0,0.0,0.0,0.0
1778211343.175,5705.847,0.0,0.0,0.0,0.0
1778211343.678,5706.350,0.0,0.0,0.0,0.0
1778211344.180,5706.852,0.0,0.0,0.0,0.0
1778211344.682,5707.354,0.0,0.0,0.0,0.0
1778211345.183,5707.855,0.0,0.0,0.0,0.0
1778211345.685,5708.357,0.0,0.0,0.0,0.0
1778211346.186,5708.859,0.0,0.0,0.0,0.0
1778211346.688,5709.361,0.0,0.0,0.0,0.0
1778211347.190,5709.862,0.0,0.0,0.0,0.0
1778211347.692,5710.364,0.0,0.0,0.0,0.0
1778211348.193,5710.866,0.0,0.0,0.0,0.0
1778211348.696,5711.368,0.0,0.0,0.0,0.0
1778211349.198,5711.871,0.0,0.0,0.0,0.0
1778211349.700,5712.372,0.0,0.0,0.0,0.0
1778211350.202,5712.874,0.0,0.0,0.0,0.0
1778211350.703,5713.375,0.0,0.0,0.0,0.0
1778211351.204,5713.877,0.0,0.0,0.0,0.0
1778211351.711,5714.384,0.0,0.0,0.0,0.0
1778211352.213,5714.885,0.0,0.0,0.0,0.0
1778211352.715,5715.387,0.0,0.0,0.0,0.0
1778211353.217,5715.889,0.0,0.0,0.0,0.0
1778211353.718,5716.390,0.0,0.0,0.0,0.0
1778211354.220,5716.892,0.0,0.0,0.0,0.0
1778211354.672,5717.344,0.0,0.0,0.0,0.0
1778211355.173,5717.845,0.0,0.0,0.0,0.0
1778211355.675,5718.347,0.0,0.0,0.0,0.0
1778211356.176,5718.848,0.0,0.0,0.0,0.0
1778211356.678,5719.350,0.0,0.0,0.0,0.0
1778211357.179,5719.852,0.0,0.0,0.0,0.0
1778211357.681,5720.353,0.0,0.0,0.0,0.0
1778211358.185,5720.857,0.0,0.0,0.0,0.0
1778211358.686,5721.359,0.0,0.0,0.0,0.0
1778211359.188,5721.860,0.0,0.0,0.0,0.0
1778211359.690,5722.362,0.0,0.0,0.0,0.0
1778211360.191,5722.864,0.0,0.0,0.0,0.0
1778211360.693,5723.365,0.0,0.0,0.0,0.0
1778211361.195,5723.868,0.0,0.0,0.0,0.0
1778211361.697,5724.369,0.0,0.0,0.0,0.0
1778211362.198,5724.870,0.0,0.0,0.0,0.0
1778211362.700,5725.372,0.0,0.0,0.0,0.0
1778211363.202,5725.874,0.0,0.0,0.0,0.0
1778211363.703,5726.375,0.0,0.0,0.0,0.0
1778211364.204,5726.877,0.0,0.0,0.0,0.0
1778211364.707,5727.379,0.0,0.0,0.0,0.0
1778211365.208,5727.880,0.0,0.0,0.0,0.0
1778211365.710,5728.382,0.0,0.0,0.0,0.0
1778211366.216,5728.888,0.0,0.0,0.0,0.0
1778211366.717,5729.390,0.0,0.0,0.0,0.0
