time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778211312.483,5675.155,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211313.486,5676.158,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211314.489,5677.161,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211315.493,5678.165,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211316.496,5679.168,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211317.499,5680.171,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211318.502,5681.174,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211319.505,5682.177,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211320.508,5683.180,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211321.511,5684.184,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211322.464,5685.136,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211323.466,5686.139,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211324.469,5687.141,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211325.472,5688.144,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211326.475,5689.147,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211327.478,5690.150,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211328.481,5691.153,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211329.484,5692.156,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211330.486,5693.159,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211331.489,5694.162,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211332.492,5695.165,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211333.495,5696.167,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211334.498,5697.170,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211335.501,5698.173,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211336.505,5699.177,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211337.508,5700.181,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211338.511,5701.183,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211339.464,5702.136,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211340.467,5703.140,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211341.470,5704.143,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211342.473,5705.145,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211343.477,5706.149,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211344.480,5707.153,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211345.484,5708.156,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211346.488,5709.160,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211347.491,5710.164,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211348.495,5711.167,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211349.499,5712.171,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211350.503,5713.175,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211351.511,5714.183,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211352.464,5715.136,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211353.468,5716.140,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211354.471,5717.143,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211355.474,5718.146,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211356.477,5719.149,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211357.480,5720.152,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211358.486,5721.158,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211359.489,5722.161,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211360.492,5723.165,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211361.496,5724.168,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778211362.499,5725.172,1,0.0,0.0,-17.0,0.0,0.0,0,0
