time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778207215.691,1578.364,1,0.0,0.0,0.0,0.0,0.0,0,0
1778207216.695,1579.367,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207217.698,1580.370,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207218.701,1581.373,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207219.705,1582.377,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207220.709,1583.381,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207221.711,1584.384,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207222.714,1585.386,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207223.717,1586.389,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207224.669,1587.342,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207225.672,1588.344,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207226.675,1589.347,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207227.678,1590.350,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207228.680,1591.353,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207229.683,1592.355,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207230.686,1593.358,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207231.689,1594.361,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207232.692,1595.364,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207233.694,1596.366,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207234.697,1597.369,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207235.700,1598.372,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207236.703,1599.375,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207237.707,1600.379,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207238.709,1601.381,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207239.712,1602.384,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207240.715,1603.387,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207241.717,1604.390,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207242.670,1605.342,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207243.673,1606.345,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207244.676,1607.348,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207245.678,1608.351,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207246.681,1609.354,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207247.684,1610.357,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207248.687,1611.359,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207249.690,1612.362,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207250.693,1613.365,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207251.696,1614.368,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207252.699,1615.371,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207253.702,1616.374,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207254.706,1617.378,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778207255.709,1618.382,1,0.0,0.0,-17.0,0.0,0.0,0,0
