time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778207215.390,1578.063,0.0,0.0,0.0,0.0
1778207215.893,1578.565,0.0,0.0,0.0,0.0
1778207216.394,1579.066,0.0,0.0,0.0,0.0
1778207216.895,1579.568,0.0,0.0,0.0,0.0
1778207217.397,1580.069,0.0,0.0,0.0,0.0
1778207217.899,1580.571,0.0,0.0,0.0,0.0
1778207218.400,1581.072,0.0,0.0,0.0,0.0
1778207218.901,1581.574,0.0,0.0,0.0,0.0
1778207219.403,1582.076,0.0,0.0,0.0,0.0
1778207219.905,1582.577,0.0,0.0,0.0,0.0
1778207220.408,1583.080,0.0,0.0,0.0,0.0
1778207220.909,1583.582,0.0,0.0,0.0,0.0
1778207221.411,1584.083,0.0,0.0,0.0,0.0
1778207221.912,1584.584,0.0,0.0,0.0,0.0
1778207222.413,1585.085,0.0,0.0,0.0,0.0
1778207222.914,1585.587,0.0,0.0,0.0,0.0
1778207223.416,1586.088,0.0,0.0,0.0,0.0
1778207223.917,1586.590,0.0,0.0,0.0,0.0
1778207224.419,1587.091,0.0,0.0,0.0,0.0
1778207224.920,1587.592,0.0,0.0,0.0,0.0
1778207225.422,1588.094,0.0,0.0,0.0,0.0
1778207225.923,1588.595,0.0,0.0,0.0,0.0
1778207226.424,1589.096,0.0,0.0,0.0,0.0
1778207226.926,1589.598,0.0,0.0,0.0,0.0
1778207227.377,1590.049,0.0,0.0,0.0,0.0
1778207227.878,1590.550,0.0,0.0,0.0,0.0
1778207228.380,1591.052,0.0,0.0,0.0,0.0
1778207228.881,1591.553,0.0,0.0,0.0,0.0
1778207229.382,1592.054,0.0,0.0,0.0,0.0
1778207229.884,1592.556,0.0,0.0,0.0,0.0
1778207230.385,1593.057,0.0,0.0,0.0,0.0
1778207230.886,1593.559,0.0,0.0,0.0,0.0
1778207231.388,1594.060,0.0,0.0,0.0,0.0
1778207231.889,1594.562,0.0,0.0,0.0,0.0
1778207232.391,1595.063,0.0,0.0,0.0,0.0
1778207232.892,1595.564,0.0,0.0,0.0,0.0
1778207233.393,1596.066,0.0,0.0,0.0,0.0
1778207233.895,1596.567,0.0,0.0,0.0,0.0
1778207234.396,1597.068,0.0,0.0,0.0,0.0
1778207234.898,1597.570,0.0,0.0,0.0,0.0
1778207235.399,1598.072,0.0,0.0,0.0,0.0
1778207235.901,1598.573,0.0,0.0,0.0,0.0
1778207236.402,1599.074,0.0,0.0,0.0,0.0
1778207236.904,1599.576,0.0,0.0,0.0,0.0
1778207237.406,1600.078,0.0,0.0,0.0,0.0
1778207237.907,1600.579,0.0,0.0,0.0,0.0
1778207238.408,1601.081,0.0,0.0,0.0,0.0
1778207238.910,1601.582,0.0,0.0,0.0,0.0
1778207239.411,1602.083,0.0,0.0,0.0,0.0
1778207239.912,1602.584,0.0,0.0,0.0,0.0
1778207240.414,1603.086,0.0,0.0,0.0,0.0
1778207240.915,1603.587,0.0,0.0,0.0,0.0
1778207241.416,1604.089,0.0,0.0,0.0,0.0
1778207241.918,1604.590,0.0,0.0,0.0,0.0
1778207242.419,1605.092,0.0,0.0,0.0,0.0
1778207242.921,1605.593,0.0,0.0,0.0,0.0
1778207243.422,1606.094,0.0,0.0,0.0,0.0
1778207243.923,1606.596,0.0,0.0,0.0,0.0
1778207244.425,1607.097,0.0,0.0,0.0,0.0
1778207244.926,1607.599,0.0,0.0,0.0,0.0
1778207245.378,1608.050,0.0,0.0,0.0,0.0
1778207245.879,1608.551,0.0,0.0,0.0,0.0
1778207246.380,1609.053,0.0,0.0,0.0,0.0
1778207246.882,1609.554,0.0,0.0,0.0,0.0
1778207247.383,1610.056,0.0,0.0,0.0,0.0
1778207247.885,1610.557,0.0,0.0,0.0,0.0
1778207248.386,1611.059,0.0,0.0,0.0,0.0
1778207248.888,1611.560,0.0,0.0,0.0,0.0
1778207249.389,1612.062,0.0,0.0,0.0,0.0
1778207249.891,1612.563,0.0,0.0,0.0,0.0
1778207250.392,1613.064,0.0,0.0,0.0,0.0
1778207250.894,1613.566,0.0,0.0,0.0,0.0
1778207251.395,1614.067,0.0,0.0,0.0,0.0
1778207251.897,1614.569,0.0,0.0,0.0,0.0
1778207252.398,1615.070,0.0,0.0,0.0,0.0
1778207252.900,1615.572,0.0,0.0,0.0,0.0
1778207253.401,1616.073,0.0,0.0,0.0,0.0
1778207253.902,1616.575,0.0,0.0,0.0,0.0
1778207254.405,1617.077,0.0,0.0,0.0,0.0
1778207254.907,1617.579,0.0,0.0,0.0,0.0
1778207255.408,1618.081,0.0,0.0,0.0,0.0
1778207255.910,1618.582,0.0,0.0,0.0,0.0
1778207256.411,1619.083,0.0,0.0,0.0,0.0
