time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778207215.641,1578.314,0.0,0.0,0.0,0.0
1778207216.143,1578.815,0.0,0.0,0.0,0.0
1778207216.645,1579.317,0.0,0.0,0.0,0.0
1778207217.146,1579.818,0.0,0.0,0.0,0.0
1778207217.648,1580.320,0.0,0.0,0.0,0.0
1778207218.149,1580.822,0.0,0.0,0.0,0.0
1778207218.651,1581.323,0.0,0.0,0.0,0.0
1778207219.153,1581.825,0.0,0.0,0.0,0.0
1778207219.654,1582.326,0.0,0.0,0.0,0.0
1778207220.156,1582.828,0.0,0.0,0.0,0.0
1778207220.659,1583.331,0.0,0.0,0.0,0.0
1778207221.160,1583.832,0.0,0.0,0.0,0.0
1778207221.661,1584.333,0.0,0.0,0.0,0.0
1778207222.162,1584.835,0.0,0.0,0.0,0.0
1778207222.664,1585.336,0.0,0.0,0.0,0.0
1778207223.165,1585.838,0.0,0.0,0.0,0.0
1778207223.667,1586.339,0.0,0.0,0.0,0.0
1778207224.168,1586.840,0.0,0.0,0.0,0.0
1778207224.669,1587.342,0.0,0.0,0.0,0.0
1778207225.171,1587.843,0.0,0.0,0.0,0.0
1778207225.672,1588.344,0.0,0.0,0.0,0.0
1778207226.174,1588.846,0.0,0.0,0.0,0.0
1778207226.675,1589.347,0.0,0.0,0.0,0.0
1778207227.176,1589.848,0.0,0.0,0.0,0.0
1778207227.627,1590.300,0.0,0.0,0.0,0.0
1778207228.129,1590.801,0.0,0.0,0.0,0.0
1778207228.630,1591.303,0.0,0.0,0.0,0.0
1778207229.132,1591.804,0.0,0.0,0.0,0.0
1778207229.633,1592.305,0.0,0.0,0.0,0.0
1778207230.134,1592.807,0.0,0.0,0.0,0.0
1778207230.636,1593.308,0.0,0.0,0.0,0.0
1778207231.137,1593.809,0.0,0.0,0.0,0.0
1778207231.639,1594.311,0.0,0.0,0.0,0.0
1778207232.140,1594.812,0.0,0.0,0.0,0.0
1778207232.641,1595.314,0.0,0.0,0.0,0.0
1778207233.143,1595.815,0.0,0.0,0.0,0.0
1778207233.644,1596.316,0.0,0.0,0.0,0.0
1778207234.146,1596.818,0.0,0.0,0.0,0.0
1778207234.647,1597.319,0.0,0.0,0.0,0.0
1778207235.149,1597.821,0.0,0.0,0.0,0.0
1778207235.650,1598.322,0.0,0.0,0.0,0.0
1778207236.151,1598.824,0.0,0.0,0.0,0.0
1778207236.653,1599.325,0.0,0.0,0.0,0.0
1778207237.155,1599.827,0.0,0.0,0.0,0.0
1778207237.656,1600.329,0.0,0.0,0.0,0.0
1778207238.158,1600.830,0.0,0.0,0.0,0.0
1778207238.659,1601.331,0.0,0.0,0.0,0.0
1778207239.160,1601.833,0.0,0.0,0.0,0.0
1778207239.662,1602.334,0.0,0.0,0.0,0.0
1778207240.163,1602.835,0.0,0.0,0.0,0.0
1778207240.664,1603.337,0.0,0.0,0.0,0.0
1778207241.166,1603.838,0.0,0.0,0.0,0.0
1778207241.667,1604.339,0.0,0.0,0.0,0.0
1778207242.168,1604.841,0.0,0.0,0.0,0.0
1778207242.670,1605.342,0.0,0.0,0.0,0.0
1778207243.171,1605.843,0.0,0.0,0.0,0.0
1778207243.673,1606.345,0.0,0.0,0.0,0.0
1778207244.174,1606.846,0.0,0.0,0.0,0.0
1778207244.676,1607.348,0.0,0.0,0.0,0.0
1778207245.127,1607.799,0.0,0.0,0.0,0.0
1778207245.628,1608.301,0.0,0.0,0.0,0.0
1778207246.130,1608.802,0.0,0.0,0.0,0.0
1778207246.631,1609.303,0.0,0.0,0.0,0.0
1778207247.133,1609.805,0.0,0.0,0.0,0.0
1778207247.634,1610.306,0.0,0.0,0.0,0.0
1778207248.136,1610.808,0.0,0.0,0.0,0.0
1778207248.637,1611.309,0.0,0.0,0.0,0.0
1778207249.138,1611.811,0.0,0.0,0.0,0.0
1778207249.640,1612.312,0.0,0.0,0.0,0.0
1778207250.141,1612.814,0.0,0.0,0.0,0.0
1778207250.643,1613.315,0.0,0.0,0.0,0.0
1778207251.144,1613.817,0.0,0.0,0.0,0.0
1778207251.646,1614.318,0.0,0.0,0.0,0.0
1778207252.147,1614.820,0.0,0.0,0.0,0.0
1778207252.649,1615.321,0.0,0.0,0.0,0.0
1778207253.150,1615.822,0.0,0.0,0.0,0.0
1778207253.652,1616.324,0.0,0.0,0.0,0.0
1778207254.153,1616.826,0.0,0.0,0.0,0.0
1778207254.656,1617.328,0.0,0.0,0.0,0.0
1778207255.158,1617.830,0.0,0.0,0.0,0.0
1778207255.659,1618.331,0.0,0.0,0.0,0.0
1778207256.161,1618.833,0.0,0.0,0.0,0.0
1778207256.662,1619.334,0.0,0.0,0.0,0.0
