time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778207215.792,1578.465,0.0,0.0,-17.0,-0.23471787571907043,0.0,0
1778207216.795,1579.467,0.0,0.0,-17.0,-0.23290424048900604,0.0,0
1778207217.798,1580.471,0.0,0.0,-17.0,-0.2337367981672287,0.0,0
1778207218.801,1581.473,0.0,0.0,-17.0,-0.23020842671394348,0.0,0
1778207219.755,1582.427,0.0,0.0,-17.0,-0.22472445666790009,0.0,0
1778207220.759,1583.431,0.0,0.0,-17.0,-0.21997417509555817,0.0,0
1778207221.762,1584.434,0.0,0.0,-17.0,-0.22212816774845123,0.0,0
1778207222.764,1585.436,0.0,0.0,-17.0,-0.22460485994815826,0.0,0
1778207223.767,1586.439,0.0,0.0,-17.0,-0.22610071301460266,0.0,0
1778207224.770,1587.442,0.0,0.0,-17.0,-0.2281208485364914,0.0,0
1778207225.773,1588.445,0.0,0.0,-17.0,-0.22964046895503998,0.0,0
1778207226.775,1589.447,0.0,0.0,-17.0,-0.23502717912197113,0.0,0
1778207227.778,1590.450,0.0,0.0,-17.0,-0.2375728040933609,0.0,0
1778207228.781,1591.453,0.0,0.0,-17.0,-0.23724085092544556,0.0,0
1778207229.783,1592.456,0.0,0.0,-17.0,-0.23591628670692444,0.0,0
1778207230.786,1593.458,0.0,0.0,-17.0,-0.237993061542511,0.0,0
1778207231.789,1594.461,0.0,0.0,-17.0,-0.23393191397190094,0.0,0
1778207232.792,1595.464,0.0,0.0,-17.0,-0.2313365489244461,0.0,0
1778207233.795,1596.467,0.0,0.0,-17.0,-0.23400163650512695,0.0,0
1778207234.797,1597.470,0.0,0.0,-17.0,-0.23132219910621643,0.0,0
1778207235.800,1598.473,0.0,0.0,-17.0,-0.22661255300045013,0.0,0
1778207236.753,1599.425,0.0,0.0,-17.0,-0.22772912681102753,0.0,0
1778207237.757,1600.429,0.0,0.0,-17.0,-0.22195672988891602,0.0,0
1778207238.759,1601.432,0.0,0.0,-17.0,-0.21213959157466888,0.0,0
1778207239.762,1602.434,0.0,0.0,-17.0,-0.20359165966510773,0.0,0
1778207240.765,1603.437,0.0,0.0,-17.0,-0.204610213637352,0.0,0
1778207241.767,1604.440,0.0,0.0,-17.0,-0.20703372359275818,0.0,0
1778207242.770,1605.442,0.0,0.0,-17.0,-0.21257412433624268,0.0,0
1778207243.773,1606.445,0.0,0.0,-17.0,-0.21128728985786438,0.0,0
1778207244.776,1607.448,0.0,0.0,-17.0,-0.2068757563829422,0.0,0
1778207245.779,1608.451,0.0,0.0,-17.0,-0.20817042887210846,0.0,0
1778207246.782,1609.454,0.0,0.0,-17.0,-0.20719002187252045,0.0,0
1778207247.785,1610.457,0.0,0.0,-17.0,-0.20629216730594635,0.0,0
1778207248.787,1611.460,0.0,0.0,-17.0,-0.20900869369506836,0.0,0
1778207249.791,1612.463,0.0,0.0,-17.0,-0.20820209383964539,0.0,0
1778207250.793,1613.466,0.0,0.0,-17.0,-0.19770044088363647,0.0,0
1778207251.796,1614.468,0.0,0.0,-17.0,-0.1894376128911972,0.0,0
1778207252.799,1615.471,0.0,0.0,-17.0,-0.1899973303079605,0.0,0
1778207253.752,1616.424,0.0,0.0,-17.0,-0.18395495414733887,0.0,0
1778207254.756,1617.428,0.0,0.0,-17.0,-0.17777034640312195,0.0,0
1778207255.759,1618.432,0.0,0.0,-17.0,-0.1768457442522049,0.0,0
