time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778620479.776,10776.785,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620480.277,10777.286,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620480.779,10777.788,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620481.280,10778.289,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620481.782,10778.791,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620482.283,10779.292,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620482.785,10779.794,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620483.286,10780.296,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620483.788,10780.797,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620484.289,10781.299,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620484.791,10781.800,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620485.292,10782.302,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620485.794,10782.803,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620486.295,10783.305,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620486.797,10783.806,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620487.298,10784.307,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620487.800,10784.809,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620488.301,10785.310,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620488.803,10785.812,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620489.304,10786.313,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620489.806,10786.815,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620490.307,10787.316,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620490.808,10787.818,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620491.310,10788.319,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620491.761,10788.770,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620492.263,10789.272,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620492.764,10789.773,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620493.265,10790.275,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620493.767,10790.776,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620494.268,10791.277,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620494.770,10791.779,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620495.271,10792.280,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620495.773,10792.782,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620496.274,10793.283,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620496.776,10793.785,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620497.277,10794.286,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620497.779,10794.788,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620498.280,10795.289,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620498.782,10795.791,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620499.283,10796.292,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620499.784,10796.794,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620500.286,10797.295,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620500.787,10797.796,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620501.289,10798.298,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620501.790,10798.799,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620502.292,10799.301,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620502.793,10799.802,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620503.295,10800.304,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620503.796,10800.805,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620504.298,10801.307,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620504.799,10801.808,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620505.301,10802.310,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620505.802,10802.811,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620506.304,10803.313,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620506.805,10803.814,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620507.306,10804.316,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620507.808,10804.817,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620508.309,10805.318,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620508.811,10805.820,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620509.262,10806.271,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620509.764,10806.773,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620510.265,10807.274,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620510.767,10807.776,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620511.268,10808.277,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620511.769,10808.779,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620512.271,10809.280,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620512.772,10809.781,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620513.274,10810.283,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620513.775,10810.784,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620514.277,10811.286,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620514.778,10811.787,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620515.280,10812.289,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620515.781,10812.790,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620516.283,10813.292,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620516.784,10813.793,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620517.286,10814.295,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620517.787,10814.796,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620518.289,10815.298,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620518.790,10815.799,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620519.291,10816.301,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620519.793,10816.802,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620520.294,10817.303,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620520.796,10817.805,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620521.297,10818.306,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620521.799,10818.808,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620522.300,10819.309,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620522.802,10819.811,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620523.303,10820.312,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620523.804,10820.813,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620524.306,10821.315,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620524.807,10821.816,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620525.309,10822.318,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620525.810,10822.819,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620526.262,10823.271,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620526.763,10823.772,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620527.264,10824.274,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620527.766,10824.775,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620528.267,10825.277,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620528.769,10825.778,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620529.270,10826.279,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620529.772,10826.781,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620530.273,10827.282,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620530.775,10827.784,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620531.276,10828.285,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620531.778,10828.787,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620532.279,10829.288,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620532.781,10829.790,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620533.282,10830.291,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620533.783,10830.792,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620534.285,10831.294,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620534.786,10831.795,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620535.288,10832.297,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620535.789,10832.798,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620536.291,10833.300,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620536.792,10833.801,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620537.294,10834.303,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620537.795,10834.804,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620538.297,10835.306,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620538.798,10835.807,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620539.300,10836.309,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620539.801,10836.810,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620540.302,10837.311,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620540.804,10837.813,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620541.305,10838.314,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620541.807,10838.816,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620542.308,10839.317,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620542.810,10839.819,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620543.261,10840.270,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620543.762,10840.772,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620544.264,10841.273,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620544.765,10841.774,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620545.267,10842.276,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620545.768,10842.777,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620546.270,10843.279,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620546.771,10843.780,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620547.273,10844.282,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620547.774,10844.783,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620548.276,10845.285,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620548.777,10845.786,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620549.278,10846.287,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620549.780,10846.789,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620550.281,10847.290,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620550.783,10847.792,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620551.284,10848.293,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620551.786,10848.795,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620552.287,10849.296,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620552.789,10849.798,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620553.290,10850.299,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620553.792,10850.801,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620554.293,10851.302,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620554.795,10851.804,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620555.296,10852.305,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620555.798,10852.807,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620556.299,10853.308,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620556.801,10853.810,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620557.302,10854.311,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620557.803,10854.812,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620558.305,10855.314,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620558.807,10855.816,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620559.309,10856.318,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620559.810,10856.819,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620560.262,10857.271,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620560.763,10857.772,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620561.265,10858.274,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620561.766,10858.775,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620562.268,10859.277,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620562.769,10859.778,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620563.271,10860.280,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620563.772,10860.781,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620564.274,10861.283,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620564.775,10861.784,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620565.277,10862.286,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620565.778,10862.787,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620566.279,10863.289,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620566.781,10863.790,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620567.283,10864.292,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620567.784,10864.793,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620568.285,10865.294,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620568.787,10865.796,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620569.288,10866.297,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620569.790,10866.799,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620570.292,10867.301,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620570.793,10867.802,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620571.295,10868.304,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620571.796,10868.805,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620572.298,10869.307,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620572.799,10869.808,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620573.300,10870.310,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620573.802,10870.811,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620574.303,10871.313,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620574.805,10871.814,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778620575.306,10872.315,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
