time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778620479.625,10776.634,0.0,0.0,0.0,0.0
1778620480.127,10777.136,0.0,0.0,0.0,0.0
1778620480.628,10777.637,0.0,0.0,0.0,0.0
1778620481.130,10778.139,0.0,0.0,0.0,0.0
1778620481.631,10778.640,0.0,0.0,0.0,0.0
1778620482.133,10779.142,0.0,0.0,0.0,0.0
1778620482.634,10779.643,0.0,0.0,0.0,0.0
1778620483.136,10780.145,0.0,0.0,0.0,0.0
1778620483.638,10780.647,0.0,0.0,0.0,0.0
1778620484.139,10781.148,0.0,0.0,0.0,0.0
1778620484.641,10781.650,0.0,0.0,0.0,0.0
1778620485.142,10782.151,0.0,0.0,0.0,0.0
1778620485.643,10782.653,0.0,0.0,0.0,0.0
1778620486.145,10783.154,0.0,0.0,0.0,0.0
1778620486.646,10783.656,0.0,0.0,0.0,0.0
1778620487.148,10784.157,0.0,0.0,0.0,0.0
1778620487.649,10784.659,0.0,0.0,0.0,0.0
1778620488.151,10785.160,0.0,0.0,0.0,0.0
1778620488.652,10785.661,0.0,0.0,0.0,0.0
1778620489.154,10786.163,0.0,0.0,0.0,0.0
1778620489.655,10786.664,0.0,0.0,0.0,0.0
1778620490.157,10787.166,0.0,0.0,0.0,0.0
1778620490.608,10787.617,0.0,0.0,0.0,0.0
1778620491.109,10788.118,0.0,0.0,0.0,0.0
1778620491.611,10788.620,0.0,0.0,0.0,0.0
1778620492.112,10789.121,0.0,0.0,0.0,0.0
1778620492.614,10789.623,0.0,0.0,0.0,0.0
1778620493.115,10790.124,0.0,0.0,0.0,0.0
1778620493.617,10790.626,0.0,0.0,0.0,0.0
1778620494.118,10791.127,0.0,0.0,0.0,0.0
1778620494.619,10791.628,0.0,0.0,0.0,0.0
1778620495.121,10792.130,0.0,0.0,0.0,0.0
1778620495.622,10792.631,0.0,0.0,0.0,0.0
1778620496.124,10793.133,0.0,0.0,0.0,0.0
1778620496.625,10793.634,0.0,0.0,0.0,0.0
1778620497.127,10794.136,0.0,0.0,0.0,0.0
1778620497.628,10794.637,0.0,0.0,0.0,0.0
1778620498.130,10795.139,0.0,0.0,0.0,0.0
1778620498.631,10795.640,0.0,0.0,0.0,0.0
1778620499.133,10796.142,0.0,0.0,0.0,0.0
1778620499.634,10796.643,0.0,0.0,0.0,0.0
1778620500.136,10797.145,0.0,0.0,0.0,0.0
1778620500.637,10797.646,0.0,0.0,0.0,0.0
1778620501.138,10798.147,0.0,0.0,0.0,0.0
1778620501.640,10798.649,0.0,0.0,0.0,0.0
1778620502.141,10799.150,0.0,0.0,0.0,0.0
1778620502.643,10799.652,0.0,0.0,0.0,0.0
1778620503.144,10800.153,0.0,0.0,0.0,0.0
1778620503.646,10800.655,0.0,0.0,0.0,0.0
1778620504.147,10801.156,0.0,0.0,0.0,0.0
1778620504.649,10801.658,0.0,0.0,0.0,0.0
1778620505.150,10802.159,0.0,0.0,0.0,0.0
1778620505.652,10802.661,0.0,0.0,0.0,0.0
1778620506.153,10803.162,0.0,0.0,0.0,0.0
1778620506.655,10803.664,0.0,0.0,0.0,0.0
1778620507.156,10804.165,0.0,0.0,0.0,0.0
1778620507.607,10804.616,0.0,0.0,0.0,0.0
1778620508.109,10805.118,0.0,0.0,0.0,0.0
1778620508.610,10805.619,0.0,0.0,0.0,0.0
1778620509.112,10806.121,0.0,0.0,0.0,0.0
1778620509.613,10806.622,0.0,0.0,0.0,0.0
1778620510.115,10807.124,0.0,0.0,0.0,0.0
1778620510.616,10807.625,0.0,0.0,0.0,0.0
1778620511.118,10808.127,0.0,0.0,0.0,0.0
1778620511.619,10808.628,0.0,0.0,0.0,0.0
1778620512.120,10809.129,0.0,0.0,0.0,0.0
1778620512.622,10809.631,0.0,0.0,0.0,0.0
1778620513.123,10810.132,0.0,0.0,0.0,0.0
1778620513.625,10810.634,0.0,0.0,0.0,0.0
1778620514.126,10811.135,0.0,0.0,0.0,0.0
1778620514.628,10811.637,0.0,0.0,0.0,0.0
1778620515.129,10812.138,0.0,0.0,0.0,0.0
1778620515.631,10812.640,0.0,0.0,0.0,0.0
1778620516.132,10813.141,0.0,0.0,0.0,0.0
1778620516.634,10813.643,0.0,0.0,0.0,0.0
1778620517.135,10814.144,0.0,0.0,0.0,0.0
1778620517.637,10814.646,0.0,0.0,0.0,0.0
1778620518.138,10815.147,0.0,0.0,0.0,0.0
1778620518.640,10815.649,0.0,0.0,0.0,0.0
1778620519.141,10816.150,0.0,0.0,0.0,0.0
1778620519.642,10816.651,0.0,0.0,0.0,0.0
1778620520.144,10817.153,0.0,0.0,0.0,0.0
1778620520.645,10817.654,0.0,0.0,0.0,0.0
1778620521.147,10818.156,0.0,0.0,0.0,0.0
1778620521.648,10818.657,0.0,0.0,0.0,0.0
1778620522.150,10819.159,0.0,0.0,0.0,0.0
1778620522.651,10819.660,0.0,0.0,0.0,0.0
1778620523.153,10820.162,0.0,0.0,0.0,0.0
1778620523.654,10820.663,0.0,0.0,0.0,0.0
1778620524.155,10821.165,0.0,0.0,0.0,0.0
1778620524.657,10821.666,0.0,0.0,0.0,0.0
1778620525.108,10822.117,0.0,0.0,0.0,0.0
1778620525.610,10822.619,0.0,0.0,0.0,0.0
