time_unix,monotonic,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1778615823.735,6120.744,0.0,0.0,0.0,0.0,0.0,0.0
1778615823.986,6120.995,0.0,0.0,0.0,0.0,0.0,0.0
1778615824.236,6121.246,0.0,0.0,0.0,0.0,0.0,0.0
1778615824.487,6121.496,0.0,0.0,0.0,0.0,0.0,0.0
1778615824.738,6121.747,0.0,0.0,0.0,0.0,0.0,0.0
1778615824.989,6121.998,0.0,0.0,0.0,0.0,0.0,0.0
1778615825.239,6122.248,0.0,0.0,0.0,0.0,0.0,0.0
1778615825.490,6122.499,0.0,0.0,0.0,0.0,0.0,0.0
1778615825.741,6122.750,0.0,0.0,0.0,0.0,0.0,0.0
1778615825.992,6123.001,0.0,0.0,0.0,0.0,0.0,0.0
1778615826.242,6123.251,0.0,0.0,0.0,0.0,0.0,0.0
1778615826.493,6123.502,0.0,0.0,0.0,0.0,0.0,0.0
1778615826.744,6123.753,0.0,0.0,0.0,0.0,0.0,0.0
1778615826.944,6123.953,0.0,0.0,0.0,0.0,0.0,0.0
1778615827.195,6124.204,0.0,0.0,0.0,0.0,0.0,0.0
1778615827.446,6124.455,0.0,0.0,0.0,0.0,0.0,0.0
1778615827.697,6124.706,0.0,0.0,0.0,0.0,0.0,0.0
1778615827.947,6124.956,0.0,0.0,0.0,0.0,0.0,0.0
1778615828.198,6125.207,0.0,0.0,0.0,0.0,0.0,0.0
1778615828.449,6125.458,0.0,0.0,0.0,0.0,0.0,0.0
1778615828.699,6125.709,0.0,0.0,0.0,0.0,0.0,0.0
1778615828.950,6125.959,0.0,0.0,0.0,0.0,0.0,0.0
1778615829.201,6126.210,0.0,0.0,0.0,0.0,0.0,0.0
1778615829.452,6126.461,0.0,0.0,0.0,0.0,0.0,0.0
1778615829.702,6126.711,0.0,0.0,0.0,0.0,0.0,0.0
1778615829.953,6126.962,0.0,0.0,0.0,0.0,0.0,0.0
1778615830.204,6127.213,0.0,0.0,0.0,0.0,0.0,0.0
1778615830.455,6127.464,0.0,0.0,0.0,0.0,0.0,0.0
1778615830.705,6127.714,0.0,0.0,0.0,0.0,0.0,0.0
1778615830.956,6127.965,0.0,0.0,0.0,0.0,0.0,0.0
1778615831.207,6128.216,0.0,0.0,0.0,0.0,0.0,0.0
1778615831.458,6128.467,0.0,0.0,0.0,0.0,0.0,0.0
1778615831.708,6128.717,0.0,0.0,0.0,0.0,0.0,0.0
1778615831.959,6128.968,0.0,0.0,0.0,0.0,0.0,0.0
1778615832.210,6129.219,0.0,0.0,0.0,0.0,0.0,0.0
1778615832.461,6129.470,0.0,0.0,0.0,0.0,0.0,0.0
1778615832.711,6129.720,0.0,0.0,0.0,0.0,0.0,0.0
1778615832.962,6129.971,0.0,0.0,0.0,0.0,0.0,0.0
1778615833.213,6130.222,0.0,0.0,0.0,0.0,0.0,0.0
1778615833.463,6130.472,0.0,0.0,0.0,0.0,0.0,0.0
1778615833.714,6130.723,0.0,0.0,0.0,0.0,0.0,0.0
1778615833.965,6130.975,0.0,0.0,0.0,0.0,0.0,0.0
1778615834.216,6131.225,0.0,0.0,0.0,0.0,0.0,0.0
1778615834.467,6131.476,0.0,0.0,0.0,0.0,0.0,0.0
1778615834.718,6131.727,0.0,0.0,0.0,0.0,0.0,0.0
