time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778615824.136,6121.145,1,0.0,0.0,0.0,0.0,0.0,0,0
1778615825.139,6122.148,1,0.0,0.0,0.0,0.0,0.0,0,0
1778615826.142,6123.151,1,0.0,0.0,0.0,0.0,0.0,0,0
1778615827.145,6124.154,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615828.148,6125.157,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615829.151,6126.160,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615830.154,6127.163,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615831.157,6128.166,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615832.160,6129.169,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615833.163,6130.172,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615834.166,6131.175,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615835.169,6132.178,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615836.172,6133.181,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615837.175,6134.184,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615838.178,6135.187,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615839.181,6136.190,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615840.184,6137.193,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615841.137,6138.146,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615842.140,6139.149,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615843.143,6140.152,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615844.146,6141.155,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615845.149,6142.158,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615846.152,6143.161,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615847.155,6144.164,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615848.158,6145.167,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615849.161,6146.170,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615850.164,6147.173,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615851.167,6148.176,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615852.170,6149.179,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615853.173,6150.182,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615854.176,6151.185,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615855.179,6152.188,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615856.182,6153.191,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615857.185,6154.194,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615858.138,6155.147,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615859.141,6156.150,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615860.144,6157.153,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615861.147,6158.156,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615862.150,6159.159,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615863.153,6160.162,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615864.155,6161.165,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615865.158,6162.167,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615866.161,6163.170,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615867.164,6164.174,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615868.167,6165.177,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615869.170,6166.179,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615870.173,6167.182,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615871.176,6168.185,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615872.179,6169.188,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778615873.182,6170.191,1,0.0,0.0,-17.0,0.0,0.0,0,0
