time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778615824.036,6121.045,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615824.537,6121.546,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615825.039,6122.048,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615825.540,6122.549,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615826.042,6123.051,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615826.543,6123.552,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615827.045,6124.054,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615827.546,6124.555,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615828.048,6125.057,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615828.549,6125.558,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615829.050,6126.060,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615829.552,6126.561,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615830.053,6127.063,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615830.555,6127.564,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615831.056,6128.066,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615831.558,6128.567,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615832.059,6129.068,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615832.561,6129.570,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615833.062,6130.071,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615833.564,6130.573,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615834.066,6131.075,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615834.567,6131.576,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615835.069,6132.078,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615835.570,6132.579,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615836.022,6133.031,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615836.523,6133.532,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615837.024,6134.034,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615837.526,6134.535,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615838.027,6135.037,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778615838.529,6135.538,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
