time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778615824.136,6121.145,0.0,0.0,0.0,0.0
1778615824.638,6121.647,0.0,0.0,0.0,0.0
1778615825.139,6122.148,0.0,0.0,0.0,0.0
1778615825.641,6122.650,0.0,0.0,0.0,0.0
1778615826.142,6123.151,0.0,0.0,0.0,0.0
1778615826.643,6123.653,0.0,0.0,0.0,0.0
1778615827.145,6124.154,0.0,0.0,0.0,0.0
1778615827.646,6124.655,0.0,0.0,0.0,0.0
1778615828.148,6125.157,0.0,0.0,0.0,0.0
1778615828.599,6125.608,0.0,0.0,0.0,0.0
1778615829.101,6126.110,0.0,0.0,0.0,0.0
1778615829.602,6126.611,0.0,0.0,0.0,0.0
1778615830.104,6127.113,0.0,0.0,0.0,0.0
1778615830.605,6127.614,0.0,0.0,0.0,0.0
1778615831.107,6128.116,0.0,0.0,0.0,0.0
1778615831.608,6128.617,0.0,0.0,0.0,0.0
1778615832.110,6129.119,0.0,0.0,0.0,0.0
1778615832.611,6129.620,0.0,0.0,0.0,0.0
1778615833.112,6130.122,0.0,0.0,0.0,0.0
1778615833.614,6130.623,0.0,0.0,0.0,0.0
1778615834.116,6131.125,0.0,0.0,0.0,0.0
1778615834.617,6131.626,0.0,0.0,0.0,0.0
1778615835.119,6132.128,0.0,0.0,0.0,0.0
1778615835.620,6132.629,0.0,0.0,0.0,0.0
1778615836.122,6133.131,0.0,0.0,0.0,0.0
1778615836.623,6133.632,0.0,0.0,0.0,0.0
1778615837.125,6134.134,0.0,0.0,0.0,0.0
1778615837.626,6134.635,0.0,0.0,0.0,0.0
1778615838.128,6135.137,0.0,0.0,0.0,0.0
1778615838.629,6135.638,0.0,0.0,0.0,0.0
1778615839.131,6136.140,0.0,0.0,0.0,0.0
1778615839.632,6136.641,0.0,0.0,0.0,0.0
1778615840.134,6137.143,0.0,0.0,0.0,0.0
1778615840.635,6137.644,0.0,0.0,0.0,0.0
1778615841.137,6138.146,0.0,0.0,0.0,0.0
1778615841.638,6138.647,0.0,0.0,0.0,0.0
1778615842.140,6139.149,0.0,0.0,0.0,0.0
1778615842.642,6139.651,0.0,0.0,0.0,0.0
1778615843.143,6140.152,0.0,0.0,0.0,0.0
1778615843.645,6140.654,0.0,0.0,0.0,0.0
1778615844.146,6141.155,0.0,0.0,0.0,0.0
1778615844.648,6141.657,0.0,0.0,0.0,0.0
1778615845.099,6142.108,0.0,0.0,0.0,0.0
1778615845.601,6142.610,0.0,0.0,0.0,0.0
1778615846.102,6143.111,0.0,0.0,0.0,0.0
1778615846.603,6143.613,0.0,0.0,0.0,0.0
1778615847.105,6144.114,0.0,0.0,0.0,0.0
1778615847.606,6144.615,0.0,0.0,0.0,0.0
1778615848.108,6145.117,0.0,0.0,0.0,0.0
1778615848.609,6145.619,0.0,0.0,0.0,0.0
1778615849.111,6146.120,0.0,0.0,0.0,0.0
1778615849.612,6146.622,0.0,0.0,0.0,0.0
1778615850.114,6147.123,0.0,0.0,0.0,0.0
1778615850.615,6147.624,0.0,0.0,0.0,0.0
1778615851.117,6148.126,0.0,0.0,0.0,0.0
1778615851.618,6148.627,0.0,0.0,0.0,0.0
1778615852.120,6149.129,0.0,0.0,0.0,0.0
1778615852.621,6149.630,0.0,0.0,0.0,0.0
1778615853.123,6150.132,0.0,0.0,0.0,0.0
1778615853.624,6150.633,0.0,0.0,0.0,0.0
1778615854.126,6151.135,0.0,0.0,0.0,0.0
1778615854.627,6151.636,0.0,0.0,0.0,0.0
1778615855.129,6152.138,0.0,0.0,0.0,0.0
1778615855.630,6152.640,0.0,0.0,0.0,0.0
1778615856.132,6153.141,0.0,0.0,0.0,0.0
1778615856.633,6153.642,0.0,0.0,0.0,0.0
1778615857.135,6154.144,0.0,0.0,0.0,0.0
1778615857.636,6154.645,0.0,0.0,0.0,0.0
1778615858.138,6155.147,0.0,0.0,0.0,0.0
1778615858.639,6155.648,0.0,0.0,0.0,0.0
1778615859.141,6156.150,0.0,0.0,0.0,0.0
1778615859.642,6156.651,0.0,0.0,0.0,0.0
1778615860.144,6157.153,0.0,0.0,0.0,0.0
1778615860.645,6157.654,0.0,0.0,0.0,0.0
1778615861.147,6158.156,0.0,0.0,0.0,0.0
1778615861.598,6158.607,0.0,0.0,0.0,0.0
1778615862.099,6159.109,0.0,0.0,0.0,0.0
1778615862.601,6159.610,0.0,0.0,0.0,0.0
1778615863.102,6160.111,0.0,0.0,0.0,0.0
1778615863.604,6160.613,0.0,0.0,0.0,0.0
1778615864.105,6161.114,0.0,0.0,0.0,0.0
1778615864.607,6161.616,0.0,0.0,0.0,0.0
1778615865.108,6162.117,0.0,0.0,0.0,0.0
1778615865.610,6162.619,0.0,0.0,0.0,0.0
1778615866.111,6163.120,0.0,0.0,0.0,0.0
1778615866.613,6163.622,0.0,0.0,0.0,0.0
1778615867.114,6164.123,0.0,0.0,0.0,0.0
1778615867.616,6164.625,0.0,0.0,0.0,0.0
1778615868.117,6165.126,0.0,0.0,0.0,0.0
1778615868.619,6165.628,0.0,0.0,0.0,0.0
1778615869.120,6166.129,0.0,0.0,0.0,0.0
1778615869.622,6166.631,0.0,0.0,0.0,0.0
1778615870.123,6167.132,0.0,0.0,0.0,0.0
1778615870.625,6167.634,0.0,0.0,0.0,0.0
1778615871.126,6168.135,0.0,0.0,0.0,0.0
1778615871.628,6168.637,0.0,0.0,0.0,0.0
1778615872.129,6169.138,0.0,0.0,0.0,0.0
