time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778608167.005,3914.803,0.0,0.0,0.0,0.0
1778608167.506,3915.305,0.0,0.0,0.0,0.0
1778608168.008,3915.806,0.0,0.0,0.0,0.0
1778608168.509,3916.308,0.0,0.0,0.0,0.0
1778608169.011,3916.809,0.0,0.0,0.0,0.0
1778608169.512,3917.311,0.0,0.0,0.0,0.0
1778608170.014,3917.812,0.0,0.0,0.0,0.0
1778608170.465,3918.263,0.0,0.0,0.0,0.0
1778608170.966,3918.765,0.0,0.0,0.0,0.0
1778608171.468,3919.267,0.0,0.0,0.0,0.0
1778608171.969,3919.768,0.0,0.0,0.0,0.0
1778608172.471,3920.269,0.0,0.0,0.0,0.0
1778608172.972,3920.771,0.0,0.0,0.0,0.0
1778608173.474,3921.272,0.0,0.0,0.0,0.0
1778608173.975,3921.774,0.0,0.0,0.0,0.0
1778608174.477,3922.275,0.0,0.0,0.0,0.0
1778608174.978,3922.777,0.0,0.0,0.0,0.0
1778608175.480,3923.278,0.0,0.0,0.0,0.0
1778608175.981,3923.780,0.0,0.0,0.0,0.0
1778608176.483,3924.282,0.0,0.0,0.0,0.0
1778608176.985,3924.783,0.0,0.0,0.0,0.0
1778608177.486,3925.285,0.0,0.0,0.0,0.0
1778608177.988,3925.786,0.0,0.0,0.0,0.0
1778608178.489,3926.288,0.0,0.0,0.0,0.0
1778608178.991,3926.789,0.0,0.0,0.0,0.0
1778608179.492,3927.291,0.0,0.0,0.0,0.0
1778608179.994,3927.792,0.0,0.0,0.0,0.0
1778608180.495,3928.294,0.0,0.0,0.0,0.0
1778608180.997,3928.795,0.0,0.0,0.0,0.0
