time_unix,monotonic,voltage_24v,current_24v,voltage_12v,current_12v,voltage_5v,current_5v
1778608166.704,3914.502,0.0,0.0,0.0,0.0,0.0,0.0
1778608167.707,3915.505,0.0,0.0,0.0,0.0,0.0,0.0
1778608168.710,3916.508,0.0,0.0,0.0,0.0,0.0,0.0
1778608169.713,3917.511,0.0,0.0,0.0,0.0,0.0,0.0
1778608170.716,3918.514,0.0,0.0,0.0,0.0,0.0,0.0
1778608171.719,3919.517,0.0,0.0,0.0,0.0,0.0,0.0
1778608172.722,3920.520,0.0,0.0,0.0,0.0,0.0,0.0
1778608173.724,3921.523,0.0,0.0,0.0,0.0,0.0,0.0
1778608174.727,3922.526,0.0,0.0,0.0,0.0,0.0,0.0
1778608175.730,3923.529,0.0,0.0,0.0,0.0,0.0,0.0
1778608176.734,3924.533,0.0,0.0,0.0,0.0,0.0,0.0
1778608177.737,3925.535,0.0,0.0,0.0,0.0,0.0,0.0
1778608178.740,3926.538,0.0,0.0,0.0,0.0,0.0,0.0
1778608179.743,3927.541,0.0,0.0,0.0,0.0,0.0,0.0
1778608180.696,3928.494,0.0,0.0,0.0,0.0,0.0,0.0
