time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778608166.553,3914.352,1778608166.549181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608166.804,3914.603,1778608166.7999747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608167.055,3914.853,1778608167.050679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608167.306,3915.104,1778608167.301523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608167.556,3915.355,1778608167.5522087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608167.807,3915.606,1778608167.8029704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608168.058,3915.856,1778608168.0536983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608168.309,3916.107,1778608168.3044593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608168.559,3916.358,1778608168.5551813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608168.810,3916.608,1778608168.8059225,4.007205600000361,35.3515625,6.090907590007799,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608169.061,3916.859,1778608169.0566437,4.007205600000361,35.3515625,6.090907590007799,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608169.311,3917.110,1778608169.3074064,4.007205600000361,35.3515625,6.090907590007799,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608169.562,3917.361,1778608169.5580664,4.007205600000361,35.3515625,6.090907590007799,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608169.813,3917.612,1778608169.808782,4.007205600000361,35.3515625,6.090907590007799,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608170.064,3917.862,1778608170.0595055,4.007205600000361,35.3515625,6.090907590007799,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608170.314,3918.113,1778608170.3103156,4.007205600000361,35.3515625,6.090907590007799,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608170.565,3918.364,1778608170.5610473,4.007205600000361,35.3515625,6.090907590007799,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608170.816,3918.615,1778608170.8117938,6.02740605300005,32.51953125,6.090857559964757,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778608171.067,3918.865,1778608171.0625613,6.02740605300005,32.51953125,6.090857559964757,13.0,0.0,0.0,0.0,0.0,0.0,0.0
