time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778621089.764,11386.773,0.0,0.0,0.0,0.0,0.0,0
1778621090.266,11387.275,0.0,0.0,0.0,0.0,0.0,0
1778621090.717,11387.726,0.0,0.0,0.0,0.0,0.0,0
1778621091.219,11388.228,0.0,0.0,0.0,0.0,0.0,0
1778621091.720,11388.729,0.0,0.0,0.0,0.0,0.0,0
1778621092.222,11389.231,0.0,0.0,0.0,0.0,0.0,0
1778621092.723,11389.733,0.0,0.0,0.0,0.0,0.0,0
1778621093.225,11390.234,0.0,0.0,0.0,0.0,0.0,0
1778621093.726,11390.736,0.0,0.0,0.0,0.0,0.0,0
1778621094.228,11391.237,0.0,0.0,0.0,0.0,0.0,0
1778621094.729,11391.738,0.0,0.0,0.0,0.0,0.0,0
1778621095.231,11392.240,0.0,0.0,0.0,0.0,0.0,0
1778621095.732,11392.741,0.0,0.0,0.0,0.0,0.0,0
1778621096.234,11393.243,0.0,0.0,0.0,0.0,0.0,0
1778621096.735,11393.744,0.0,0.0,0.0,0.0,0.0,0
1778621097.237,11394.246,0.0,0.0,0.0,0.0,0.0,0
1778621097.738,11394.748,0.0,0.0,0.0,0.0,0.0,0
1778621098.240,11395.249,0.0,0.0,0.0,0.0,0.0,0
1778621098.741,11395.750,0.0,0.0,0.0,0.0,0.0,0
1778621099.243,11396.252,0.0,0.0,0.0,0.0,0.0,0
1778621099.745,11396.755,0.0,0.0,0.0,0.0,0.0,0
1778621100.247,11397.256,0.0,0.0,0.0,0.0,0.0,0
1778621100.748,11397.757,0.0,0.0,0.0,0.0,0.0,0
1778621101.250,11398.259,0.0,0.0,0.0,0.0,0.0,0
1778621101.751,11398.760,0.0,0.0,0.0,0.0,0.0,0
1778621102.253,11399.262,0.0,0.0,0.0,0.0,0.0,0
1778621102.754,11399.764,0.0,0.0,0.0,0.0,0.0,0
1778621103.256,11400.265,0.0,0.0,0.0,0.0,0.0,0
1778621103.757,11400.766,0.0,0.0,0.0,0.0,0.0,0
1778621104.259,11401.268,0.0,0.0,0.0,0.0,0.0,0
1778621104.760,11401.770,0.0,0.0,0.0,0.0,0.0,0
1778621105.262,11402.271,0.0,0.0,0.0,0.0,0.0,0
1778621105.763,11402.772,0.0,0.0,0.0,0.0,0.0,0
1778621106.265,11403.274,0.0,0.0,0.0,0.0,0.0,0
1778621106.766,11403.776,0.0,0.0,0.0,0.0,0.0,0
1778621107.218,11404.227,0.0,0.0,0.0,0.0,0.0,0
1778621107.719,11404.728,0.0,0.0,0.0,0.0,0.0,0
1778621108.221,11405.230,0.0,0.0,0.0,0.0,0.0,0
1778621108.722,11405.731,0.0,0.0,0.0,0.0,0.0,0
1778621109.224,11406.233,0.0,0.0,0.0,0.0,0.0,0
1778621109.725,11406.734,0.0,0.0,0.0,0.0,0.0,0
1778621110.227,11407.236,0.0,0.0,0.0,0.0,0.0,0
1778621110.728,11407.737,0.0,0.0,0.0,0.0,0.0,0
1778621111.230,11408.239,0.0,0.0,0.0,0.0,0.0,0
1778621111.731,11408.740,0.0,0.0,0.0,0.0,0.0,0
1778621112.233,11409.242,0.0,0.0,0.0,0.0,0.0,0
1778621112.734,11409.743,0.0,0.0,0.0,0.0,0.0,0
1778621113.236,11410.245,0.0,0.0,0.0,0.0,0.0,0
1778621113.737,11410.746,0.0,0.0,0.0,0.0,0.0,0
1778621114.239,11411.248,0.0,0.0,0.0,0.0,0.0,0
