time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778621090.065,11387.074,1,0.0,0.0,0.0,0.0,0.0,0,0
1778621091.068,11388.077,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621092.071,11389.080,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621093.075,11390.084,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621094.077,11391.087,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621095.080,11392.089,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621096.083,11393.092,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621097.086,11394.095,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621098.090,11395.099,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621099.092,11396.102,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621100.097,11397.106,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621101.099,11398.109,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621102.103,11399.112,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621103.105,11400.115,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621104.109,11401.118,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621105.111,11402.121,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621106.064,11403.073,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621107.067,11404.076,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621108.070,11405.079,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621109.073,11406.082,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621110.076,11407.085,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621111.079,11408.088,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621112.082,11409.091,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621113.085,11410.094,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778621114.088,11411.097,1,0.0,0.0,-17.0,0.0,0.0,0,0
