time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778621273.413,11570.422,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621273.914,11570.923,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621274.416,11571.425,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621274.917,11571.926,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621275.419,11572.428,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621275.920,11572.929,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621276.422,11573.431,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621276.923,11573.932,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621277.424,11574.433,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621277.926,11574.935,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621278.427,11575.436,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621278.929,11575.938,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621279.430,11576.439,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621279.932,11576.941,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621280.433,11577.442,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621280.935,11577.944,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621281.436,11578.445,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621281.938,11578.947,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621282.439,11579.448,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621282.940,11579.950,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621283.442,11580.451,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621283.943,11580.952,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621284.445,11581.454,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621284.946,11581.955,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621285.448,11582.457,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621285.949,11582.958,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621286.401,11583.410,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621286.902,11583.911,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621287.404,11584.413,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621287.905,11584.914,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621288.407,11585.416,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621288.908,11585.917,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621289.410,11586.419,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621289.911,11586.920,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621290.413,11587.422,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621290.914,11587.923,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621291.416,11588.425,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621291.917,11588.926,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621292.418,11589.428,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621292.920,11589.929,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621293.421,11590.430,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621293.923,11590.932,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621294.424,11591.433,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621294.926,11591.935,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621295.427,11592.436,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621295.929,11592.938,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621296.430,11593.439,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621296.931,11593.941,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621297.433,11594.442,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621297.934,11594.943,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621298.436,11595.445,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621298.937,11595.946,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621299.439,11596.448,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621299.940,11596.949,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621300.441,11597.450,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621300.943,11597.952,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621301.444,11598.453,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621301.946,11598.955,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621302.447,11599.456,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621302.949,11599.958,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621303.450,11600.459,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621303.902,11600.911,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621304.403,11601.412,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621304.904,11601.913,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621305.406,11602.415,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621305.907,11602.916,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621306.409,11603.418,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621306.910,11603.919,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621307.412,11604.421,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621307.913,11604.922,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621308.415,11605.424,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621308.916,11605.925,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621309.418,11606.427,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621309.919,11606.928,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621310.421,11607.430,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621310.922,11607.931,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621311.424,11608.433,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621311.925,11608.934,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621312.427,11609.436,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621312.928,11609.937,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621313.429,11610.439,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621313.931,11610.940,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621314.432,11611.441,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621314.934,11611.943,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621315.435,11612.444,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621315.937,11612.946,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621316.438,11613.447,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621316.940,11613.949,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621317.441,11614.450,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621317.942,11614.951,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621318.444,11615.453,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621318.945,11615.954,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621319.447,11616.456,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621319.948,11616.957,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621320.450,11617.459,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621320.901,11617.910,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621321.403,11618.412,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621321.904,11618.913,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621322.406,11619.415,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621322.907,11619.916,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621323.409,11620.418,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621323.910,11620.919,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621324.411,11621.421,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621324.913,11621.922,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621325.414,11622.423,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621325.916,11622.925,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621326.417,11623.426,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621326.919,11623.928,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621327.420,11624.429,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621327.922,11624.931,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621328.423,11625.432,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621328.925,11625.934,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621329.426,11626.435,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621329.927,11626.937,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621330.429,11627.438,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621330.930,11627.939,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621331.432,11628.441,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621331.933,11628.942,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621332.435,11629.444,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621332.936,11629.945,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621333.438,11630.447,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621333.939,11630.948,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621334.441,11631.450,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621334.942,11631.951,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621335.444,11632.453,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621335.945,11632.954,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621336.447,11633.456,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621336.948,11633.957,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621337.450,11634.459,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621337.901,11634.910,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621338.402,11635.412,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621338.904,11635.913,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621339.405,11636.415,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621339.907,11636.916,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621340.408,11637.417,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621340.910,11637.919,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621341.411,11638.420,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621341.913,11638.922,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621342.415,11639.424,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621342.916,11639.925,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621343.418,11640.427,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621343.919,11640.928,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621344.421,11641.430,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621344.922,11641.931,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621345.424,11642.433,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621345.925,11642.934,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621346.427,11643.436,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621346.929,11643.938,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621347.431,11644.440,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621347.933,11644.942,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621348.435,11645.444,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621348.937,11645.946,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621349.438,11646.447,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621349.940,11646.949,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621350.441,11647.450,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621350.942,11647.952,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621351.444,11648.453,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621351.945,11648.954,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621352.447,11649.456,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621352.948,11649.957,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621353.450,11650.459,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621353.901,11650.910,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621354.402,11651.411,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621354.904,11651.913,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621355.406,11652.415,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621355.907,11652.916,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621356.409,11653.418,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621356.910,11653.919,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621357.412,11654.421,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621357.913,11654.922,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621358.414,11655.423,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621358.916,11655.925,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621359.417,11656.426,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621359.919,11656.928,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621360.420,11657.429,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621360.922,11657.931,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621361.423,11658.432,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621361.925,11658.934,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621362.426,11659.435,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621362.928,11659.937,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778621363.429,11660.438,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
