time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778614787.606,5084.615,1778614787.6007383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614787.857,5084.866,1778614787.8515036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614788.108,5085.117,1778614788.102219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614788.359,5085.368,1778614788.3530262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614788.609,5085.618,1778614788.6037142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614788.860,5085.869,1778614788.8544383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614789.111,5086.120,1778614789.1051838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614789.361,5086.371,1778614789.3559852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614789.612,5086.621,1778614789.606703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614789.863,5086.872,1778614789.85748,6.6663613840000835,21.240234375,5.972886718474446,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614790.114,5087.123,1778614790.108252,6.6663613840000835,21.240234375,5.972886718474446,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614790.364,5087.373,1778614790.3590298,6.6663613840000835,21.240234375,5.972886718474446,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614790.615,5087.624,1778614790.6097825,6.6663613840000835,21.240234375,5.972886718474446,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614790.866,5087.875,1778614790.8605738,6.6663613840000835,21.240234375,5.972886718474446,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614791.117,5088.126,1778614791.1113946,6.6663613840000835,21.240234375,5.972886718474446,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614791.367,5088.376,1778614791.3621557,6.6663613840000835,21.240234375,5.972886718474446,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614791.618,5088.627,1778614791.6129012,6.6663613840000835,21.240234375,5.972886718474446,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614791.869,5088.878,1778614791.8637094,8.686390773999847,21.240234375,5.972486478130112,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614792.120,5089.129,1778614792.114458,8.686390773999847,21.240234375,5.972486478130112,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614792.370,5089.379,1778614792.3652442,8.686390773999847,21.240234375,5.972486478130112,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614792.621,5089.630,1778614792.616038,8.686390773999847,21.240234375,5.972486478130112,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614792.872,5089.881,1778614792.8667958,8.686390773999847,21.240234375,5.972486478130112,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614793.122,5090.131,1778614793.1175344,8.686390773999847,21.240234375,5.972486478130112,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614793.373,5090.382,1778614793.3682983,8.686390773999847,21.240234375,5.972486478130112,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614793.624,5090.633,1778614793.6190054,8.686390773999847,21.240234375,5.972486478130112,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614793.875,5090.884,1778614793.869727,10.707071208999878,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614794.125,5091.134,1778614794.120519,10.707071208999878,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614794.376,5091.385,1778614794.3712738,10.707071208999878,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614794.627,5091.636,1778614794.621973,10.707071208999878,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614794.878,5091.887,1778614794.8727007,10.707071208999878,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614795.128,5092.137,1778614795.1234417,10.707071208999878,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614795.379,5092.388,1778614795.374187,10.707071208999878,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614795.630,5092.639,1778614795.624942,10.707071208999878,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614795.881,5092.890,1778614795.8757527,12.728524741000001,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614796.131,5093.140,1778614796.1265814,12.728524741000001,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614796.382,5093.391,1778614796.3773756,12.728524741000001,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614796.633,5093.642,1778614796.6281655,12.728524741000001,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614796.884,5093.893,1778614796.8789268,12.728524741000001,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614797.134,5094.143,1778614797.1298623,12.728524741000001,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1778614797.385,5094.394,1778614797.3806186,12.728524741000001,35.595703125,5.972186297871874,13.0,0.0,0.0,0.0,0.0,0.0,0.0
