time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778607945.627,3693.426,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607946.129,3693.927,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607946.630,3694.429,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607947.131,3694.930,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607947.633,3695.432,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607948.134,3695.933,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607948.636,3696.435,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607949.138,3696.936,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607949.639,3697.438,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607950.140,3697.939,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607950.642,3698.440,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607951.143,3698.942,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607951.645,3699.443,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607952.146,3699.945,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607952.648,3700.446,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607953.149,3700.948,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607953.651,3701.450,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607954.153,3701.952,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607954.655,3702.454,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607955.157,3702.955,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607955.658,3703.456,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607956.159,3703.958,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607956.611,3704.409,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607957.112,3704.911,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607957.614,3705.412,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607958.115,3705.913,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607958.616,3706.415,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607959.118,3706.916,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607959.619,3707.418,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607960.121,3707.919,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607960.622,3708.421,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607961.124,3708.922,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607961.625,3709.424,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607962.127,3709.925,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607962.628,3710.427,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607963.130,3710.928,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607963.631,3711.429,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607964.132,3711.931,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607964.634,3712.432,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607965.135,3712.934,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607965.637,3713.435,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607966.138,3713.937,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607966.640,3714.438,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607967.141,3714.940,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607967.643,3715.441,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607968.144,3715.943,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607968.646,3716.444,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607969.147,3716.946,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607969.649,3717.447,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607970.150,3717.949,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607970.652,3718.450,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607971.153,3718.952,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607971.654,3719.453,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607972.156,3719.955,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607972.658,3720.456,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607973.159,3720.958,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607973.661,3721.459,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607974.112,3721.910,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607974.613,3722.412,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607975.115,3722.913,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607975.616,3723.415,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607976.118,3723.916,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607976.619,3724.418,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607977.121,3724.919,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607977.622,3725.421,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607978.124,3725.922,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607978.625,3726.424,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607979.127,3726.925,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607979.628,3727.427,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607980.129,3727.928,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607980.631,3728.429,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607981.132,3728.931,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607981.634,3729.433,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607982.136,3729.934,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607982.637,3730.436,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607983.139,3730.937,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607983.640,3731.439,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607984.141,3731.940,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778607984.643,3732.442,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
