time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778607945.828,3693.626,0.0,0.0,0.0,0.0,0.0,0
1778607946.831,3694.629,0.0,0.0,0.0,0.0,0.0,0
1778607947.834,3695.632,0.0,0.0,0.0,0.0,0.0,0
1778607948.837,3696.635,0.0,0.0,0.0,0.0,0.0,0
1778607949.840,3697.638,0.0,0.0,0.0,0.0,0.0,0
1778607950.842,3698.641,0.0,0.0,0.0,0.0,0.0,0
1778607951.845,3699.644,0.0,0.0,0.0,0.0,0.0,0
1778607952.848,3700.647,0.0,0.0,0.0,0.0,0.0,0
1778607953.852,3701.651,0.0,0.0,0.0,0.0,0.0,0
1778607954.806,3702.604,0.0,0.0,0.0,0.0,0.0,0
1778607955.808,3703.607,0.0,0.0,0.0,0.0,0.0,0
1778607956.811,3704.610,0.0,0.0,0.0,0.0,0.0,0
1778607957.814,3705.613,0.0,0.0,0.0,0.0,0.0,0
1778607958.817,3706.615,0.0,0.0,0.0,0.0,0.0,0
1778607959.820,3707.618,0.0,0.0,0.0,0.0,0.0,0
1778607960.823,3708.621,0.0,0.0,0.0,0.0,0.0,0
1778607961.826,3709.624,0.0,0.0,0.0,0.0,0.0,0
1778607962.829,3710.627,0.0,0.0,0.0,0.0,0.0,0
1778607963.832,3711.630,0.0,0.0,0.0,0.0,0.0,0
1778607964.834,3712.633,0.0,0.0,0.0,0.0,0.0,0
1778607965.837,3713.636,0.0,0.0,0.0,0.0,0.0,0
1778607966.840,3714.639,0.0,0.0,0.0,0.0,0.0,0
1778607967.843,3715.642,0.0,0.0,0.0,0.0,0.0,0
1778607968.846,3716.645,0.0,0.0,0.0,0.0,0.0,0
1778607969.849,3717.648,0.0,0.0,0.0,0.0,0.0,0
1778607970.852,3718.651,0.0,0.0,0.0,0.0,0.0,0
1778607971.805,3719.604,0.0,0.0,0.0,0.0,0.0,0
1778607972.808,3720.607,0.0,0.0,0.0,0.0,0.0,0
1778607973.811,3721.610,0.0,0.0,0.0,0.0,0.0,0
1778607974.814,3722.613,0.0,0.0,0.0,0.0,0.0,0
1778607975.817,3723.615,0.0,0.0,0.0,0.0,0.0,0
1778607976.820,3724.618,0.0,0.0,0.0,0.0,0.0,0
1778607977.823,3725.621,0.0,0.0,0.0,0.0,0.0,0
1778607978.826,3726.624,0.0,0.0,0.0,0.0,0.0,0
1778607979.829,3727.627,0.0,0.0,0.0,0.0,0.0,0
1778607980.831,3728.630,0.0,0.0,0.0,0.0,0.0,0
1778607981.835,3729.633,0.0,0.0,0.0,0.0,0.0,0
1778607982.838,3730.636,0.0,0.0,0.0,0.0,0.0,0
1778607983.841,3731.639,0.0,0.0,0.0,0.0,0.0,0
1778607984.844,3732.642,0.0,0.0,0.0,0.0,0.0,0
1778607985.846,3733.645,0.0,0.0,0.0,0.0,0.0,0
1778607986.849,3734.648,0.0,0.0,0.0,0.0,0.0,0
1778607987.852,3735.651,0.0,0.0,0.0,0.0,0.0,0
1778607988.805,3736.604,0.0,0.0,0.0,0.0,0.0,0
1778607989.808,3737.606,0.0,0.0,0.0,0.0,0.0,0
1778607990.811,3738.609,0.0,0.0,0.0,0.0,0.0,0
1778607991.814,3739.612,0.0,0.0,0.0,0.0,0.0,0
1778607992.817,3740.615,0.0,0.0,0.0,0.0,0.0,0
1778607993.820,3741.618,0.0,0.0,0.0,0.0,0.0,0
1778607994.823,3742.621,0.0,0.0,0.0,0.0,0.0,0
1778607995.826,3743.624,0.0,0.0,0.0,0.0,0.0,0
1778607996.829,3744.627,0.0,0.0,0.0,0.0,0.0,0
1778607997.832,3745.630,0.0,0.0,0.0,0.0,0.0,0
1778607998.835,3746.633,0.0,0.0,0.0,0.0,0.0,0
1778607999.838,3747.636,0.0,0.0,0.0,0.0,0.0,0
1778608000.841,3748.639,0.0,0.0,0.0,0.0,0.0,0
1778608001.844,3749.642,0.0,0.0,0.0,0.0,0.0,0
1778608002.847,3750.645,0.0,0.0,0.0,0.0,0.0,0
1778608003.850,3751.648,0.0,0.0,0.0,0.0,0.0,0
1778608004.853,3752.651,0.0,0.0,0.0,0.0,0.0,0
1778608005.805,3753.604,0.0,0.0,0.0,0.0,0.0,0
1778608006.808,3754.607,0.0,0.0,0.0,0.0,0.0,0
1778608007.811,3755.610,0.0,0.0,0.0,0.0,0.0,0
1778608008.815,3756.613,0.0,0.0,0.0,0.0,0.0,0
1778608009.818,3757.616,0.0,0.0,0.0,0.0,0.0,0
1778608010.821,3758.619,0.0,0.0,0.0,0.0,0.0,0
1778608011.824,3759.622,0.0,0.0,0.0,0.0,0.0,0
1778608012.827,3760.625,0.0,0.0,0.0,0.0,0.0,0
1778608013.830,3761.628,0.0,0.0,0.0,0.0,0.0,0
1778608014.833,3762.631,0.0,0.0,0.0,0.0,0.0,0
1778608015.836,3763.634,0.0,0.0,0.0,0.0,0.0,0
1778608016.839,3764.637,0.0,0.0,0.0,0.0,0.0,0
1778608017.842,3765.640,0.0,0.0,0.0,0.0,0.0,0
1778608018.845,3766.643,0.0,0.0,0.0,0.0,0.0,0
1778608019.848,3767.646,0.0,0.0,0.0,0.0,0.0,0
1778608020.851,3768.649,0.0,0.0,0.0,0.0,0.0,0
1778608021.804,3769.602,0.0,0.0,0.0,0.0,0.0,0
1778608022.808,3770.606,0.0,0.0,0.0,0.0,0.0,0
1778608023.811,3771.610,0.0,0.0,0.0,0.0,0.0,0
1778608024.815,3772.614,0.0,0.0,0.0,0.0,0.0,0
1778608025.819,3773.617,0.0,0.0,0.0,0.0,0.0,0
1778608026.822,3774.621,0.0,0.0,0.0,0.0,0.0,0
1778608027.826,3775.625,0.0,0.0,0.0,0.0,0.0,0
1778608028.830,3776.628,0.0,0.0,0.0,0.0,0.0,0
1778608029.834,3777.632,0.0,0.0,0.0,0.0,0.0,0
1778608030.837,3778.636,0.0,0.0,0.0,0.0,0.0,0
1778608031.841,3779.640,0.0,0.0,0.0,0.0,0.0,0
1778608032.845,3780.644,0.0,0.0,0.0,0.0,0.0,0
1778608033.848,3781.647,0.0,0.0,0.0,0.0,0.0,0
1778608034.851,3782.650,0.0,0.0,0.0,0.0,0.0,0
1778608035.804,3783.602,0.0,0.0,0.0,0.0,0.0,0
1778608036.807,3784.605,0.0,0.0,0.0,0.0,0.0,0
1778608037.810,3785.608,0.0,0.0,0.0,0.0,0.0,0
1778608038.813,3786.611,0.0,0.0,0.0,0.0,0.0,0
1778608039.815,3787.614,0.0,0.0,0.0,0.0,0.0,0
1778608040.818,3788.617,0.0,0.0,0.0,0.0,0.0,0
1778608041.821,3789.620,0.0,0.0,0.0,0.0,0.0,0
1778608042.825,3790.623,0.0,0.0,0.0,0.0,0.0,0
1778608043.827,3791.626,0.0,0.0,0.0,0.0,0.0,0
1778608044.831,3792.629,0.0,0.0,0.0,0.0,0.0,0
1778608045.834,3793.632,0.0,0.0,0.0,0.0,0.0,0
1778608046.836,3794.635,0.0,0.0,0.0,0.0,0.0,0
1778608047.839,3795.638,0.0,0.0,0.0,0.0,0.0,0
1778608048.842,3796.641,0.0,0.0,0.0,0.0,0.0,0
1778608049.845,3797.644,0.0,0.0,0.0,0.0,0.0,0
1778608050.848,3798.647,0.0,0.0,0.0,0.0,0.0,0
1778608051.851,3799.650,0.0,0.0,0.0,0.0,0.0,0
1778608052.804,3800.603,0.0,0.0,0.0,0.0,0.0,0
1778608053.807,3801.605,0.0,0.0,0.0,0.0,0.0,0
1778608054.810,3802.608,0.0,0.0,0.0,0.0,0.0,0
1778608055.813,3803.611,0.0,0.0,0.0,0.0,0.0,0
1778608056.816,3804.614,0.0,0.0,0.0,0.0,0.0,0
1778608057.819,3805.617,0.0,0.0,0.0,0.0,0.0,0
1778608058.821,3806.620,0.0,0.0,0.0,0.0,0.0,0
1778608059.824,3807.623,0.0,0.0,0.0,0.0,0.0,0
1778608060.827,3808.626,0.0,0.0,0.0,0.0,0.0,0
1778608061.830,3809.629,0.0,0.0,0.0,0.0,0.0,0
1778608062.833,3810.632,0.0,0.0,0.0,0.0,0.0,0
1778608063.836,3811.635,0.0,0.0,0.0,0.0,0.0,0
1778608064.839,3812.637,0.0,0.0,0.0,0.0,0.0,0
1778608065.842,3813.641,0.0,0.0,0.0,0.0,0.0,0
1778608066.845,3814.643,0.0,0.0,0.0,0.0,0.0,0
1778608067.848,3815.646,0.0,0.0,0.0,0.0,0.0,0
1778608068.851,3816.649,0.0,0.0,0.0,0.0,0.0,0
1778608069.804,3817.602,0.0,0.0,0.0,0.0,0.0,0
1778608070.807,3818.605,0.0,0.0,0.0,0.0,0.0,0
1778608071.810,3819.608,0.0,0.0,0.0,0.0,0.0,0
1778608072.812,3820.611,0.0,0.0,0.0,0.0,0.0,0
1778608073.815,3821.614,0.0,0.0,0.0,0.0,0.0,0
1778608074.818,3822.617,0.0,0.0,0.0,0.0,0.0,0
1778608075.821,3823.620,0.0,0.0,0.0,0.0,0.0,0
1778608076.824,3824.623,0.0,0.0,0.0,0.0,0.0,0
1778608077.827,3825.626,0.0,0.0,0.0,0.0,0.0,0
1778608078.830,3826.629,0.0,0.0,0.0,0.0,0.0,0
1778608079.833,3827.632,0.0,0.0,0.0,0.0,0.0,0
1778608080.836,3828.635,0.0,0.0,0.0,0.0,0.0,0
1778608081.839,3829.638,0.0,0.0,0.0,0.0,0.0,0
1778608082.842,3830.640,0.0,0.0,0.0,0.0,0.0,0
1778608083.845,3831.643,0.0,0.0,0.0,0.0,0.0,0
1778608084.848,3832.646,0.0,0.0,0.0,0.0,0.0,0
1778608085.851,3833.650,0.0,0.0,0.0,0.0,0.0,0
1778608086.804,3834.602,0.0,0.0,0.0,0.0,0.0,0
1778608087.807,3835.605,0.0,0.0,0.0,0.0,0.0,0
1778608088.810,3836.608,0.0,0.0,0.0,0.0,0.0,0
1778608089.813,3837.611,0.0,0.0,0.0,0.0,0.0,0
1778608090.816,3838.614,0.0,0.0,0.0,0.0,0.0,0
1778608091.819,3839.617,0.0,0.0,0.0,0.0,0.0,0
1778608092.822,3840.621,0.0,0.0,0.0,0.0,0.0,0
1778608093.825,3841.624,0.0,0.0,0.0,0.0,0.0,0
1778608094.828,3842.627,0.0,0.0,0.0,0.0,0.0,0
1778608095.839,3843.637,0.0,0.0,0.0,0.0,0.0,0
1778608096.842,3844.641,0.0,0.0,0.0,0.0,0.0,0
1778608097.849,3845.647,0.0,0.0,0.0,0.0,0.0,0
1778608098.852,3846.650,0.0,0.0,0.0,0.0,0.0,0
1778608099.805,3847.603,0.0,0.0,0.0,0.0,0.0,0
1778608100.808,3848.606,0.0,0.0,0.0,0.0,0.0,0
1778608101.812,3849.611,0.0,0.0,0.0,0.0,0.0,0
1778608102.815,3850.614,0.0,0.0,0.0,0.0,0.0,0
1778608103.819,3851.617,0.0,0.0,0.0,0.0,0.0,0
1778608104.822,3852.621,0.0,0.0,0.0,0.0,0.0,0
1778608105.825,3853.624,0.0,0.0,0.0,0.0,0.0,0
1778608106.828,3854.627,0.0,0.0,0.0,0.0,0.0,0
1778608107.832,3855.630,0.0,0.0,0.0,0.0,0.0,0
1778608108.835,3856.633,0.0,0.0,0.0,0.0,0.0,0
1778608109.839,3857.638,0.0,0.0,0.0,0.0,0.0,0
1778608110.842,3858.640,0.0,0.0,0.0,0.0,0.0,0
1778608111.844,3859.643,0.0,0.0,0.0,0.0,0.0,0
1778608112.848,3860.646,0.0,0.0,0.0,0.0,0.0,0
1778608113.851,3861.650,0.0,0.0,0.0,0.0,0.0,0
1778608114.804,3862.602,0.0,0.0,0.0,0.0,0.0,0
1778608115.807,3863.605,0.0,0.0,0.0,0.0,0.0,0
1778608116.810,3864.609,0.0,0.0,0.0,0.0,0.0,0
1778608117.813,3865.611,0.0,0.0,0.0,0.0,0.0,0
1778608118.815,3866.614,0.0,0.0,0.0,0.0,0.0,0
1778608119.818,3867.617,0.0,0.0,0.0,0.0,0.0,0
1778608120.821,3868.620,0.0,0.0,0.0,0.0,0.0,0
