time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778616065.380,6362.389,0.0,0.0,0.0,0.0,0.0,0
1778616065.882,6362.891,0.0,0.0,0.0,0.0,0.0,0
1778616066.383,6363.392,0.0,0.0,0.0,0.0,0.0,0
1778616066.835,6363.844,0.0,0.0,0.0,0.0,0.0,0
1778616067.336,6364.345,0.0,0.0,0.0,0.0,0.0,0
1778616067.838,6364.847,0.0,0.0,0.0,0.0,0.0,0
1778616068.339,6365.348,0.0,0.0,0.0,0.0,0.0,0
1778616068.841,6365.850,0.0,0.0,0.0,0.0,0.0,0
1778616069.342,6366.351,0.0,0.0,0.0,0.0,0.0,0
1778616069.844,6366.853,0.0,0.0,0.0,0.0,0.0,0
1778616070.345,6367.354,0.0,0.0,0.0,0.0,0.0,0
1778616070.846,6367.856,0.0,0.0,0.0,0.0,0.0,0
1778616071.348,6368.357,0.0,0.0,0.0,0.0,0.0,0
1778616071.850,6368.859,0.0,0.0,0.0,0.0,0.0,0
1778616072.351,6369.360,0.0,0.0,0.0,0.0,0.0,0
1778616072.852,6369.861,0.0,0.0,0.0,0.0,0.0,0
1778616073.354,6370.363,0.0,0.0,0.0,0.0,0.0,0
1778616073.855,6370.864,0.0,0.0,0.0,0.0,0.0,0
1778616074.357,6371.366,0.0,0.0,0.0,0.0,0.0,0
1778616074.858,6371.867,0.0,0.0,0.0,0.0,0.0,0
1778616075.360,6372.369,0.0,0.0,0.0,0.0,0.0,0
1778616075.862,6372.871,0.0,0.0,0.0,0.0,0.0,0
1778616076.364,6373.373,0.0,0.0,0.0,0.0,0.0,0
1778616076.866,6373.875,0.0,0.0,0.0,0.0,0.0,0
1778616077.368,6374.377,0.0,0.0,0.0,0.0,0.0,0
1778616077.869,6374.878,0.0,0.0,0.0,0.0,0.0,0
1778616078.371,6375.380,0.0,0.0,0.0,0.0,0.0,0
1778616078.872,6375.881,0.0,0.0,0.0,0.0,0.0,0
1778616079.374,6376.383,0.0,0.0,0.0,0.0,0.0,0
1778616079.875,6376.884,0.0,0.0,0.0,0.0,0.0,0
1778616080.377,6377.386,0.0,0.0,0.0,0.0,0.0,0
1778616080.878,6377.887,0.0,0.0,0.0,0.0,0.0,0
1778616081.380,6378.389,0.0,0.0,0.0,0.0,0.0,0
1778616081.881,6378.890,0.0,0.0,0.0,0.0,0.0,0
1778616082.383,6379.392,0.0,0.0,0.0,0.0,0.0,0
1778616082.884,6379.893,0.0,0.0,0.0,0.0,0.0,0
1778616083.335,6380.345,0.0,0.0,0.0,0.0,0.0,0
1778616083.837,6380.846,0.0,0.0,0.0,0.0,0.0,0
1778616084.338,6381.347,0.0,0.0,0.0,0.0,0.0,0
1778616084.840,6381.849,0.0,0.0,0.0,0.0,0.0,0
1778616085.341,6382.350,0.0,0.0,0.0,0.0,0.0,0
1778616085.843,6382.852,0.0,0.0,0.0,0.0,0.0,0
1778616086.344,6383.353,0.0,0.0,0.0,0.0,0.0,0
1778616086.846,6383.855,0.0,0.0,0.0,0.0,0.0,0
1778616087.347,6384.356,0.0,0.0,0.0,0.0,0.0,0
1778616087.849,6384.858,0.0,0.0,0.0,0.0,0.0,0
1778616088.350,6385.359,0.0,0.0,0.0,0.0,0.0,0
1778616088.852,6385.861,0.0,0.0,0.0,0.0,0.0,0
1778616089.353,6386.362,0.0,0.0,0.0,0.0,0.0,0
1778616089.855,6386.864,0.0,0.0,0.0,0.0,0.0,0
1778616090.356,6387.365,0.0,0.0,0.0,0.0,0.0,0
1778616090.857,6387.867,0.0,0.0,0.0,0.0,0.0,0
1778616091.359,6388.368,0.0,0.0,0.0,0.0,0.0,0
1778616091.860,6388.869,0.0,0.0,0.0,0.0,0.0,0
1778616092.362,6389.371,0.0,0.0,0.0,0.0,0.0,0
1778616092.863,6389.872,0.0,0.0,0.0,0.0,0.0,0
1778616093.365,6390.374,0.0,0.0,0.0,0.0,0.0,0
1778616093.866,6390.875,0.0,0.0,0.0,0.0,0.0,0
1778616094.368,6391.377,0.0,0.0,0.0,0.0,0.0,0
1778616094.869,6391.878,0.0,0.0,0.0,0.0,0.0,0
1778616095.371,6392.380,0.0,0.0,0.0,0.0,0.0,0
1778616095.872,6392.881,0.0,0.0,0.0,0.0,0.0,0
1778616096.374,6393.383,0.0,0.0,0.0,0.0,0.0,0
1778616096.875,6393.884,0.0,0.0,0.0,0.0,0.0,0
1778616097.376,6394.386,0.0,0.0,0.0,0.0,0.0,0
1778616097.878,6394.887,0.0,0.0,0.0,0.0,0.0,0
1778616098.379,6395.388,0.0,0.0,0.0,0.0,0.0,0
1778616098.881,6395.890,0.0,0.0,0.0,0.0,0.0,0
1778616099.382,6396.391,0.0,0.0,0.0,0.0,0.0,0
1778616099.884,6396.893,0.0,0.0,0.0,0.0,0.0,0
1778616100.335,6397.344,0.0,0.0,0.0,0.0,0.0,0
1778616100.837,6397.846,0.0,0.0,0.0,0.0,0.0,0
1778616101.338,6398.347,0.0,0.0,0.0,0.0,0.0,0
1778616101.840,6398.849,0.0,0.0,0.0,0.0,0.0,0
1778616102.341,6399.350,0.0,0.0,0.0,0.0,0.0,0
1778616102.843,6399.852,0.0,0.0,0.0,0.0,0.0,0
1778616103.344,6400.353,0.0,0.0,0.0,0.0,0.0,0
1778616103.846,6400.855,0.0,0.0,0.0,0.0,0.0,0
1778616104.347,6401.356,0.0,0.0,0.0,0.0,0.0,0
1778616104.849,6401.858,0.0,0.0,0.0,0.0,0.0,0
1778616105.350,6402.359,0.0,0.0,0.0,0.0,0.0,0
1778616105.852,6402.861,0.0,0.0,0.0,0.0,0.0,0
1778616106.353,6403.362,0.0,0.0,0.0,0.0,0.0,0
1778616106.855,6403.864,0.0,0.0,0.0,0.0,0.0,0
1778616107.356,6404.365,0.0,0.0,0.0,0.0,0.0,0
1778616107.857,6404.867,0.0,0.0,0.0,0.0,0.0,0
1778616108.359,6405.368,0.0,0.0,0.0,0.0,0.0,0
1778616108.860,6405.869,0.0,0.0,0.0,0.0,0.0,0
1778616109.362,6406.371,0.0,0.0,0.0,0.0,0.0,0
1778616109.863,6406.872,0.0,0.0,0.0,0.0,0.0,0
1778616110.365,6407.374,0.0,0.0,0.0,0.0,0.0,0
1778616110.866,6407.875,0.0,0.0,0.0,0.0,0.0,0
1778616111.368,6408.377,0.0,0.0,0.0,0.0,0.0,0
1778616111.869,6408.878,0.0,0.0,0.0,0.0,0.0,0
1778616112.371,6409.380,0.0,0.0,0.0,0.0,0.0,0
1778616112.872,6409.881,0.0,0.0,0.0,0.0,0.0,0
1778616113.374,6410.383,0.0,0.0,0.0,0.0,0.0,0
1778616113.875,6410.884,0.0,0.0,0.0,0.0,0.0,0
1778616114.377,6411.386,0.0,0.0,0.0,0.0,0.0,0
1778616114.878,6411.887,0.0,0.0,0.0,0.0,0.0,0
1778616115.380,6412.389,0.0,0.0,0.0,0.0,0.0,0
1778616115.881,6412.890,0.0,0.0,0.0,0.0,0.0,0
1778616116.383,6413.392,0.0,0.0,0.0,0.0,0.0,0
1778616116.884,6413.893,0.0,0.0,0.0,0.0,0.0,0
