time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778616065.681,6362.690,0.0,0.0,0.0,0.0
1778616066.183,6363.192,0.0,0.0,0.0,0.0
1778616066.684,6363.693,0.0,0.0,0.0,0.0
1778616067.186,6364.195,0.0,0.0,0.0,0.0
1778616067.687,6364.696,0.0,0.0,0.0,0.0
1778616068.189,6365.198,0.0,0.0,0.0,0.0
1778616068.690,6365.699,0.0,0.0,0.0,0.0
1778616069.192,6366.201,0.0,0.0,0.0,0.0
1778616069.643,6366.652,0.0,0.0,0.0,0.0
1778616070.144,6367.153,0.0,0.0,0.0,0.0
1778616070.646,6367.655,0.0,0.0,0.0,0.0
1778616071.147,6368.156,0.0,0.0,0.0,0.0
1778616071.649,6368.658,0.0,0.0,0.0,0.0
1778616072.150,6369.159,0.0,0.0,0.0,0.0
1778616072.652,6369.661,0.0,0.0,0.0,0.0
1778616073.153,6370.162,0.0,0.0,0.0,0.0
1778616073.655,6370.664,0.0,0.0,0.0,0.0
1778616074.156,6371.165,0.0,0.0,0.0,0.0
1778616074.658,6371.667,0.0,0.0,0.0,0.0
1778616075.160,6372.169,0.0,0.0,0.0,0.0
1778616075.662,6372.671,0.0,0.0,0.0,0.0
1778616076.163,6373.173,0.0,0.0,0.0,0.0
1778616076.665,6373.674,0.0,0.0,0.0,0.0
1778616077.167,6374.176,0.0,0.0,0.0,0.0
1778616077.669,6374.678,0.0,0.0,0.0,0.0
1778616078.170,6375.179,0.0,0.0,0.0,0.0
1778616078.672,6375.681,0.0,0.0,0.0,0.0
1778616079.173,6376.182,0.0,0.0,0.0,0.0
1778616079.675,6376.684,0.0,0.0,0.0,0.0
1778616080.176,6377.185,0.0,0.0,0.0,0.0
1778616080.678,6377.687,0.0,0.0,0.0,0.0
1778616081.179,6378.188,0.0,0.0,0.0,0.0
1778616081.681,6378.690,0.0,0.0,0.0,0.0
1778616082.182,6379.191,0.0,0.0,0.0,0.0
1778616082.684,6379.693,0.0,0.0,0.0,0.0
1778616083.185,6380.194,0.0,0.0,0.0,0.0
1778616083.686,6380.696,0.0,0.0,0.0,0.0
1778616084.188,6381.197,0.0,0.0,0.0,0.0
1778616084.689,6381.698,0.0,0.0,0.0,0.0
1778616085.191,6382.200,0.0,0.0,0.0,0.0
1778616085.642,6382.651,0.0,0.0,0.0,0.0
1778616086.144,6383.153,0.0,0.0,0.0,0.0
1778616086.645,6383.654,0.0,0.0,0.0,0.0
1778616087.147,6384.156,0.0,0.0,0.0,0.0
1778616087.648,6384.657,0.0,0.0,0.0,0.0
1778616088.150,6385.159,0.0,0.0,0.0,0.0
1778616088.651,6385.660,0.0,0.0,0.0,0.0
1778616089.153,6386.162,0.0,0.0,0.0,0.0
1778616089.654,6386.663,0.0,0.0,0.0,0.0
1778616090.155,6387.165,0.0,0.0,0.0,0.0
1778616090.657,6387.666,0.0,0.0,0.0,0.0
1778616091.158,6388.167,0.0,0.0,0.0,0.0
1778616091.660,6388.669,0.0,0.0,0.0,0.0
1778616092.161,6389.170,0.0,0.0,0.0,0.0
1778616092.663,6389.672,0.0,0.0,0.0,0.0
1778616093.164,6390.173,0.0,0.0,0.0,0.0
1778616093.666,6390.675,0.0,0.0,0.0,0.0
1778616094.167,6391.176,0.0,0.0,0.0,0.0
1778616094.669,6391.678,0.0,0.0,0.0,0.0
1778616095.170,6392.179,0.0,0.0,0.0,0.0
1778616095.671,6392.681,0.0,0.0,0.0,0.0
1778616096.173,6393.182,0.0,0.0,0.0,0.0
1778616096.674,6393.684,0.0,0.0,0.0,0.0
1778616097.176,6394.185,0.0,0.0,0.0,0.0
1778616097.677,6394.686,0.0,0.0,0.0,0.0
1778616098.179,6395.188,0.0,0.0,0.0,0.0
1778616098.680,6395.689,0.0,0.0,0.0,0.0
1778616099.182,6396.191,0.0,0.0,0.0,0.0
1778616099.683,6396.692,0.0,0.0,0.0,0.0
1778616100.185,6397.194,0.0,0.0,0.0,0.0
1778616100.686,6397.695,0.0,0.0,0.0,0.0
1778616101.188,6398.197,0.0,0.0,0.0,0.0
1778616101.689,6398.698,0.0,0.0,0.0,0.0
1778616102.191,6399.200,0.0,0.0,0.0,0.0
1778616102.642,6399.651,0.0,0.0,0.0,0.0
1778616103.144,6400.153,0.0,0.0,0.0,0.0
1778616103.645,6400.654,0.0,0.0,0.0,0.0
1778616104.147,6401.156,0.0,0.0,0.0,0.0
1778616104.648,6401.657,0.0,0.0,0.0,0.0
1778616105.149,6402.159,0.0,0.0,0.0,0.0
1778616105.651,6402.660,0.0,0.0,0.0,0.0
1778616106.152,6403.162,0.0,0.0,0.0,0.0
1778616106.654,6403.663,0.0,0.0,0.0,0.0
1778616107.155,6404.164,0.0,0.0,0.0,0.0
1778616107.657,6404.666,0.0,0.0,0.0,0.0
1778616108.158,6405.167,0.0,0.0,0.0,0.0
1778616108.660,6405.669,0.0,0.0,0.0,0.0
1778616109.161,6406.170,0.0,0.0,0.0,0.0
1778616109.663,6406.672,0.0,0.0,0.0,0.0
1778616110.164,6407.173,0.0,0.0,0.0,0.0
1778616110.666,6407.675,0.0,0.0,0.0,0.0
1778616111.167,6408.176,0.0,0.0,0.0,0.0
1778616111.668,6408.678,0.0,0.0,0.0,0.0
1778616112.170,6409.179,0.0,0.0,0.0,0.0
1778616112.672,6409.681,0.0,0.0,0.0,0.0
1778616113.173,6410.182,0.0,0.0,0.0,0.0
1778616113.675,6410.684,0.0,0.0,0.0,0.0
1778616114.176,6411.185,0.0,0.0,0.0,0.0
1778616114.678,6411.687,0.0,0.0,0.0,0.0
1778616115.179,6412.188,0.0,0.0,0.0,0.0
1778616115.681,6412.690,0.0,0.0,0.0,0.0
1778616116.182,6413.191,0.0,0.0,0.0,0.0
1778616116.684,6413.693,0.0,0.0,0.0,0.0
1778616117.185,6414.194,0.0,0.0,0.0,0.0
1778616117.686,6414.696,0.0,0.0,0.0,0.0
1778616118.188,6415.197,0.0,0.0,0.0,0.0
1778616118.690,6415.699,0.0,0.0,0.0,0.0
1778616119.191,6416.200,0.0,0.0,0.0,0.0
1778616119.642,6416.651,0.0,0.0,0.0,0.0
1778616120.144,6417.153,0.0,0.0,0.0,0.0
1778616120.645,6417.654,0.0,0.0,0.0,0.0
1778616121.147,6418.156,0.0,0.0,0.0,0.0
1778616121.648,6418.657,0.0,0.0,0.0,0.0
1778616122.150,6419.159,0.0,0.0,0.0,0.0
1778616122.651,6419.660,0.0,0.0,0.0,0.0
