time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778616065.430,6362.439,0.0,0.0,0.0,0.0
1778616065.932,6362.941,0.0,0.0,0.0,0.0
1778616066.433,6363.442,0.0,0.0,0.0,0.0
1778616066.935,6363.944,0.0,0.0,0.0,0.0
1778616067.436,6364.445,0.0,0.0,0.0,0.0
1778616067.938,6364.947,0.0,0.0,0.0,0.0
1778616068.439,6365.448,0.0,0.0,0.0,0.0
1778616068.941,6365.950,0.0,0.0,0.0,0.0
1778616069.442,6366.451,0.0,0.0,0.0,0.0
1778616069.944,6366.953,0.0,0.0,0.0,0.0
1778616070.445,6367.454,0.0,0.0,0.0,0.0
1778616070.947,6367.956,0.0,0.0,0.0,0.0
1778616071.448,6368.457,0.0,0.0,0.0,0.0
1778616071.950,6368.959,0.0,0.0,0.0,0.0
1778616072.451,6369.460,0.0,0.0,0.0,0.0
1778616072.953,6369.962,0.0,0.0,0.0,0.0
1778616073.454,6370.463,0.0,0.0,0.0,0.0
1778616073.956,6370.965,0.0,0.0,0.0,0.0
1778616074.457,6371.466,0.0,0.0,0.0,0.0
1778616074.959,6371.968,0.0,0.0,0.0,0.0
1778616075.461,6372.470,0.0,0.0,0.0,0.0
1778616075.913,6372.922,0.0,0.0,0.0,0.0
1778616076.414,6373.423,0.0,0.0,0.0,0.0
1778616076.916,6373.925,0.0,0.0,0.0,0.0
1778616077.418,6374.427,0.0,0.0,0.0,0.0
1778616077.920,6374.929,0.0,0.0,0.0,0.0
1778616078.421,6375.430,0.0,0.0,0.0,0.0
1778616078.922,6375.931,0.0,0.0,0.0,0.0
1778616079.424,6376.433,0.0,0.0,0.0,0.0
1778616079.925,6376.934,0.0,0.0,0.0,0.0
1778616080.427,6377.436,0.0,0.0,0.0,0.0
1778616080.928,6377.937,0.0,0.0,0.0,0.0
1778616081.430,6378.439,0.0,0.0,0.0,0.0
1778616081.931,6378.940,0.0,0.0,0.0,0.0
1778616082.433,6379.442,0.0,0.0,0.0,0.0
1778616082.934,6379.943,0.0,0.0,0.0,0.0
1778616083.436,6380.445,0.0,0.0,0.0,0.0
1778616083.937,6380.946,0.0,0.0,0.0,0.0
1778616084.439,6381.448,0.0,0.0,0.0,0.0
1778616084.940,6381.949,0.0,0.0,0.0,0.0
1778616085.442,6382.451,0.0,0.0,0.0,0.0
1778616085.943,6382.952,0.0,0.0,0.0,0.0
1778616086.445,6383.454,0.0,0.0,0.0,0.0
1778616086.946,6383.955,0.0,0.0,0.0,0.0
1778616087.448,6384.457,0.0,0.0,0.0,0.0
1778616087.949,6384.958,0.0,0.0,0.0,0.0
1778616088.451,6385.460,0.0,0.0,0.0,0.0
1778616088.952,6385.961,0.0,0.0,0.0,0.0
1778616089.453,6386.463,0.0,0.0,0.0,0.0
1778616089.955,6386.964,0.0,0.0,0.0,0.0
1778616090.456,6387.465,0.0,0.0,0.0,0.0
1778616090.958,6387.967,0.0,0.0,0.0,0.0
1778616091.459,6388.468,0.0,0.0,0.0,0.0
1778616091.961,6388.970,0.0,0.0,0.0,0.0
1778616092.412,6389.421,0.0,0.0,0.0,0.0
1778616092.913,6389.922,0.0,0.0,0.0,0.0
1778616093.415,6390.424,0.0,0.0,0.0,0.0
1778616093.916,6390.925,0.0,0.0,0.0,0.0
1778616094.418,6391.427,0.0,0.0,0.0,0.0
1778616094.919,6391.928,0.0,0.0,0.0,0.0
1778616095.421,6392.430,0.0,0.0,0.0,0.0
1778616095.922,6392.931,0.0,0.0,0.0,0.0
1778616096.424,6393.433,0.0,0.0,0.0,0.0
1778616096.925,6393.934,0.0,0.0,0.0,0.0
1778616097.427,6394.436,0.0,0.0,0.0,0.0
1778616097.928,6394.937,0.0,0.0,0.0,0.0
1778616098.430,6395.439,0.0,0.0,0.0,0.0
1778616098.931,6395.940,0.0,0.0,0.0,0.0
1778616099.433,6396.442,0.0,0.0,0.0,0.0
1778616099.934,6396.943,0.0,0.0,0.0,0.0
1778616100.436,6397.445,0.0,0.0,0.0,0.0
1778616100.937,6397.946,0.0,0.0,0.0,0.0
1778616101.439,6398.448,0.0,0.0,0.0,0.0
1778616101.940,6398.949,0.0,0.0,0.0,0.0
1778616102.442,6399.451,0.0,0.0,0.0,0.0
1778616102.943,6399.952,0.0,0.0,0.0,0.0
1778616103.444,6400.454,0.0,0.0,0.0,0.0
1778616103.946,6400.955,0.0,0.0,0.0,0.0
1778616104.447,6401.456,0.0,0.0,0.0,0.0
1778616104.949,6401.958,0.0,0.0,0.0,0.0
1778616105.450,6402.459,0.0,0.0,0.0,0.0
1778616105.952,6402.961,0.0,0.0,0.0,0.0
1778616106.453,6403.462,0.0,0.0,0.0,0.0
1778616106.955,6403.964,0.0,0.0,0.0,0.0
1778616107.456,6404.465,0.0,0.0,0.0,0.0
1778616107.958,6404.967,0.0,0.0,0.0,0.0
1778616108.459,6405.468,0.0,0.0,0.0,0.0
1778616108.961,6405.970,0.0,0.0,0.0,0.0
1778616109.412,6406.421,0.0,0.0,0.0,0.0
1778616109.913,6406.922,0.0,0.0,0.0,0.0
1778616110.415,6407.424,0.0,0.0,0.0,0.0
1778616110.916,6407.925,0.0,0.0,0.0,0.0
1778616111.418,6408.427,0.0,0.0,0.0,0.0
1778616111.919,6408.928,0.0,0.0,0.0,0.0
1778616112.421,6409.430,0.0,0.0,0.0,0.0
1778616112.923,6409.932,0.0,0.0,0.0,0.0
1778616113.424,6410.433,0.0,0.0,0.0,0.0
1778616113.925,6410.935,0.0,0.0,0.0,0.0
1778616114.427,6411.436,0.0,0.0,0.0,0.0
1778616114.928,6411.937,0.0,0.0,0.0,0.0
1778616115.430,6412.439,0.0,0.0,0.0,0.0
