time_unix,monotonic,voltage_24v,current_24v,voltage_12v,current_12v,voltage_5v,current_5v
1774360506.512,29.181,0.0,0.0,0.0,0.0,0.0,0.0
1774360507.515,30.184,0.0,0.0,0.0,0.0,0.0,0.0
1774360508.467,31.137,0.0,0.0,0.0,0.0,0.0,0.0
1774360509.470,32.139,0.0,0.0,0.0,0.0,0.0,0.0
1774360510.473,33.142,0.0,0.0,0.0,0.0,0.0,0.0
1774360511.475,34.145,0.0,0.0,0.0,0.0,0.0,0.0
1774360512.478,35.148,0.0,0.0,0.0,0.0,0.0,0.0
1774360513.481,36.150,0.0,0.0,0.0,0.0,0.0,0.0
1774360514.484,37.153,0.0,0.0,0.0,0.0,0.0,0.0
1774360515.486,38.156,0.0,0.0,0.0,0.0,0.0,0.0
1774360516.489,39.159,0.0,0.0,0.0,0.0,0.0,0.0
1774360517.493,40.163,0.0,0.0,0.0,0.0,0.0,0.0
1774360518.496,41.166,0.0,0.0,0.0,0.0,0.0,0.0
1774360519.500,42.169,0.0,0.0,0.0,0.0,0.0,0.0
1774360520.503,43.172,0.0,0.0,0.0,0.0,0.0,0.0
1774360521.506,44.176,0.0,0.0,0.0,0.0,0.0,0.0
1774360522.509,45.179,0.0,0.0,0.0,0.0,0.0,0.0
1774360523.515,46.184,0.0,0.0,0.0,0.0,0.0,0.0
1774360524.468,47.137,0.0,0.0,0.0,0.0,0.0,0.0
1774360525.472,48.141,0.0,0.0,0.0,0.0,0.0,0.0
1774360526.475,49.144,0.0,0.0,0.0,0.0,0.0,0.0
1774360527.478,50.148,0.0,0.0,0.0,0.0,0.0,0.0
1774360528.481,51.151,0.0,0.0,0.0,0.0,0.0,0.0
1774360529.484,52.154,0.0,0.0,0.0,0.0,0.0,0.0
1774360530.487,53.157,0.0,0.0,0.0,0.0,0.0,0.0
1774360531.490,54.160,0.0,0.0,0.0,0.0,0.0,0.0
1774360532.493,55.162,0.0,0.0,0.0,0.0,0.0,0.0
1774360533.496,56.165,0.0,0.0,0.0,0.0,0.0,0.0
1774360534.499,57.168,0.0,0.0,0.0,0.0,0.0,0.0
1774360535.502,58.172,0.0,0.0,0.0,0.0,0.0,0.0
1774360536.505,59.175,0.0,0.0,0.0,0.0,0.0,0.0
1774360537.508,60.178,0.0,0.0,0.0,0.0,0.0,0.0
1774360538.512,61.181,0.0,0.0,0.0,0.0,0.0,0.0
1774360539.515,62.185,0.0,0.0,0.0,0.0,0.0,0.0
1774360540.468,63.138,0.0,0.0,0.0,0.0,0.0,0.0
1774360541.471,64.141,0.0,0.0,0.0,0.0,0.0,0.0
1774360542.475,65.144,0.0,0.0,0.0,0.0,0.0,0.0
1774360543.478,66.147,0.0,0.0,0.0,0.0,0.0,0.0
1774360544.481,67.151,0.0,0.0,0.0,0.0,0.0,0.0
1774360545.485,68.154,0.0,0.0,0.0,0.0,0.0,0.0
1774360546.488,69.157,0.0,0.0,0.0,0.0,0.0,0.0
1774360547.491,70.161,0.0,0.0,0.0,0.0,0.0,0.0
1774360548.494,71.164,0.0,0.0,0.0,0.0,0.0,0.0
1774360549.498,72.167,0.0,0.0,0.0,0.0,0.0,0.0
1774360550.501,73.171,0.0,0.0,0.0,0.0,0.0,0.0
1774360551.500,74.169,0.0,0.0,0.0,0.0,0.0,0.0
1774360552.503,75.173,0.0,0.0,0.0,0.0,0.0,0.0
1774360553.506,76.176,0.0,0.0,0.0,0.0,0.0,0.0
1774360554.509,77.179,0.0,0.0,0.0,0.0,0.0,0.0
1774360555.512,78.182,0.0,0.0,0.0,0.0,0.0,0.0
1774360556.515,79.185,0.0,0.0,0.0,0.0,0.0,0.0
1774360557.468,80.137,0.0,0.0,0.0,0.0,0.0,0.0
1774360558.471,81.141,0.0,0.0,0.0,0.0,0.0,0.0
1774360559.474,82.144,0.0,0.0,0.0,0.0,0.0,0.0
1774360560.477,83.147,0.0,0.0,0.0,0.0,0.0,0.0
