time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778211237.639,5600.311,0.0,0.0,0.0,0.0,0.0,0
1778211238.140,5600.813,0.0,0.0,0.0,0.0,0.0,0
1778211238.642,5601.314,0.0,0.0,0.0,0.0,0.0,0
1778211239.144,5601.816,0.0,0.0,0.0,0.0,0.0,0
1778211239.646,5602.318,0.0,0.0,0.0,0.0,0.0,0
1778211240.147,5602.819,0.0,0.0,0.0,0.0,0.0,0
1778211240.648,5603.321,0.0,0.0,0.0,0.0,0.0,0
1778211241.150,5603.822,0.0,0.0,0.0,0.0,0.0,0
1778211241.651,5604.324,0.0,0.0,0.0,0.0,0.0,0
1778211242.153,5604.826,0.0,0.0,0.0,0.0,0.0,0
1778211242.655,5605.327,0.0,0.0,0.0,0.0,0.0,0
1778211243.156,5605.828,0.0,0.0,0.0,0.0,0.0,0
1778211243.658,5606.330,0.0,0.0,0.0,0.0,0.0,0
1778211244.160,5606.832,0.0,0.0,0.0,0.0,0.0,0
1778211244.661,5607.333,0.0,0.0,0.0,0.0,0.0,0
1778211245.162,5607.835,0.0,0.0,0.0,0.0,0.0,0
1778211245.664,5608.336,0.0,0.0,0.0,0.0,0.0,0
1778211246.165,5608.837,0.0,0.0,0.0,0.0,0.0,0
1778211246.667,5609.339,0.0,0.0,0.0,0.0,0.0,0
1778211247.169,5609.841,0.0,0.0,0.0,0.0,0.0,0
1778211247.670,5610.342,0.0,0.0,0.0,0.0,0.0,0
