time_unix,monotonic,voltage_24v,current_24v,voltage_12v,current_12v,voltage_5v,current_5v
1778211237.639,5600.311,22.064001083374023,0.3400000035762787,12.392000198364258,-0.004000000189989805,5.368000030517578,0.9440000653266907
1778211238.642,5601.314,22.056001663208008,0.35199999809265137,12.432000160217285,-0.004000000189989805,5.28000020980835,1.540000081062317
1778211239.646,5602.318,22.056001663208008,0.335999995470047,12.44800090789795,-0.004000000189989805,5.368000030517578,0.8960000276565552
1778211240.648,5603.321,22.056001663208008,0.3319999873638153,12.408000946044922,-0.004000000189989805,5.368000030517578,1.3919999599456787
1778211241.651,5604.324,22.056001663208008,0.484000027179718,12.40000057220459,-0.004000000189989805,5.368000030517578,0.9760000109672546
1778211242.655,5605.327,22.064001083374023,0.3400000035762787,12.40000057220459,-0.004000000189989805,5.328000068664551,0.9160000085830688
1778211243.658,5606.330,22.064001083374023,0.3840000033378601,12.440000534057617,-0.00800000037997961,5.28000020980835,1.3880000114440918
1778211244.661,5607.333,22.056001663208008,0.36000001430511475,12.416000366210938,-0.004000000189989805,5.28000020980835,1.4240000247955322
1778211245.664,5608.336,22.056001663208008,0.4960000216960907,12.44800090789795,-0.004000000189989805,5.368000030517578,1.2280000448226929
1778211246.667,5609.339,22.064001083374023,0.3400000035762787,12.440000534057617,-0.004000000189989805,5.368000030517578,0.9479999542236328
1778211247.670,5610.342,22.04800033569336,0.5120000243186951,12.456000328063965,-0.004000000189989805,5.28000020980835,1.0640000104904175
