time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778211237.689,5600.361,0.0,0.0,0.0,0.0
1778211238.191,5600.863,0.0,0.0,0.0,0.0
1778211238.692,5601.364,0.0,0.0,0.0,0.0
1778211239.194,5601.867,0.0,0.0,0.0,0.0
1778211239.696,5602.368,0.0,0.0,0.0,0.0
1778211240.197,5602.869,0.0,0.0,0.0,0.0
1778211240.698,5603.371,0.0,0.0,0.0,0.0
1778211241.200,5603.872,0.0,0.0,0.0,0.0
1778211241.702,5604.374,0.0,0.0,0.0,0.0
1778211242.204,5604.876,0.0,0.0,0.0,0.0
1778211242.705,5605.377,0.0,0.0,0.0,0.0
1778211243.206,5605.879,0.0,0.0,0.0,0.0
1778211243.708,5606.380,0.0,0.0,0.0,0.0
1778211244.210,5606.882,0.0,0.0,0.0,0.0
1778211244.711,5607.383,0.0,0.0,0.0,0.0
1778211245.213,5607.885,0.0,0.0,0.0,0.0
1778211245.714,5608.386,0.0,0.0,0.0,0.0
1778211246.215,5608.888,0.0,0.0,0.0,0.0
1778211246.717,5609.390,0.0,0.0,0.0,0.0
1778211247.219,5609.891,0.0,0.0,0.0,0.0
